alpha,rho,n_params
1e-06,-0.06115419204062124,0.0
1.2589254117941661e-06,-0.06115419204062124,0.0
1.584893192461111e-06,-0.06115419204062124,0.0
1.9952623149688787e-06,-0.06115419204062124,0.0
2.511886431509577e-06,-0.06115419204062124,0.0
3.162277660168379e-06,-0.06115419204062124,0.0
3.981071705534969e-06,-0.05871354237960191,0.01
5.011872336272715e-06,-0.05871354237960191,0.01
6.30957344480193e-06,-0.05871354237960191,0.01
7.943282347242805e-06,-0.05871354237960191,0.01
1e-05,-0.05871354237960191,0.01
1.2589254117941661e-05,-0.05871354237960191,0.01
1.5848931924611107e-05,-0.05740134872156767,0.02
1.9952623149688786e-05,-0.05740134872156767,0.02
2.511886431509577e-05,-0.05690906991366094,0.04
3.1622776601683795e-05,-0.056778787969526213,0.05
3.9810717055349695e-05,-0.05607457131357456,0.1
5.011872336272725e-05,-0.056460986075816254,0.12
6.309573444801929e-05,-0.05402510590878286,0.15
7.943282347242806e-05,-0.053859159192184355,0.16999999999999998
0.0001,-0.05193374668727645,0.22000000000000003
0.0001258925411794166,-0.05162923987938737,0.23000000000000004
0.00015848931924611126,-0.04845097775593071,0.29
0.00019952623149688788,-0.04507707617862897,0.35
0.00025118864315095795,-0.04328023817543307,0.44000000000000006
0.00031622776601683794,-0.03919969029448334,0.56
0.0003981071705534969,-0.0376465512509007,0.7699999999999999
0.000501187233627272,-0.03563599048096838,1.01
0.000630957344480193,-0.03882537795299538,1.25
0.0007943282347242813,-0.034633639452605544,1.77
0.001,-0.032221761686523236,2.29
0.0012589254117941662,-0.029942087503693877,3.0599999999999996
0.0015848931924611126,-0.027863046567771693,3.9799999999999995
0.001995262314968879,-0.026004916646113364,5.18
0.0025118864315095794,-0.02311676979594822,6.779999999999999
0.0031622776601683794,-0.01568435322753767,9.05
0.003981071705534969,-0.013993314259278253,11.71
0.005,-0.010907867562831894,15.719999999999999
0.005011872336272719,-0.009922770989448252,15.780000000000001
0.00630957344480193,0.0014139225096818028,20.95
0.007943282347242814,0.008029697735004107,28.890000000000004
0.01,0.008189618109403659,38.82
0.012589254117941668,0.010952208588331382,53.260000000000005
0.015848931924611134,0.014606967150610762,73.19
0.01995262314968879,0.018041411921676905,101.01
0.025118864315095794,0.017765423483578808,141.54000000000002
0.03162277660168379,0.010935795246710676,198.3
0.03981071705534971,0.013075604941500615,279.44
0.05,0.010846685806250807,397.34000000000003
0.05011872336272722,0.010754321775288423,398.76
0.0630957344480193,0.013104025188888724,571.75
0.07943282347242814,0.00995629316534153,818.61
0.1,0.010574820116170957,1173.78
0.12589254117941673,0.0062600068865875744,1682.4900000000002
0.15848931924611134,0.004018874262634068,2421.1099999999997
0.19952623149688792,0.0013518327267627059,3487.79
0.25118864315095796,-0.0019305077197073063,4996.6900000000005
0.31622776601683794,-0.005108766918371399,7124.210000000001
0.3981071705534972,-0.007313844273299189,10073.32
0.5011872336272722,-0.010653366731054542,14117.34
0.6309573444801932,-0.013994295262105164,19559.79
0.7943282347242815,-0.015968300873931245,26670.0
1.0,-0.015968163758144305,35778.0
