alpha,rho,n_params
1e-06,-0.04979274823542827,0.0
1.2589254117941661e-06,-0.04979274823542827,0.0
1.584893192461111e-06,-0.04979274823542827,0.0
1.9952623149688787e-06,-0.047668373816988185,0.01
2.511886431509577e-06,-0.048463200240645654,0.02
3.162277660168379e-06,-0.048463200240645654,0.02
3.981071705534969e-06,-0.048463200240645654,0.02
5.011872336272715e-06,-0.048463200240645654,0.02
6.30957344480193e-06,-0.048463200240645654,0.02
7.943282347242805e-06,-0.048463200240645654,0.02
1e-05,-0.04769959037339273,0.030000000000000006
1.2589254117941661e-05,-0.04703509925688943,0.04
1.5848931924611107e-05,-0.04703509925688943,0.04
1.9952623149688786e-05,-0.04703509925688943,0.04
2.511886431509577e-05,-0.04703509925688943,0.04
3.1622776601683795e-05,-0.04234502998425417,0.06000000000000001
3.9810717055349695e-05,-0.04033199578999704,0.07
5.011872336272725e-05,-0.039363597943042256,0.09
6.309573444801929e-05,-0.039495209686697445,0.1
7.943282347242806e-05,-0.037828980068432744,0.12
0.0001,-0.03601405821485951,0.18
0.0001258925411794166,-0.03407087365112158,0.21000000000000002
0.00015848931924611126,-0.03150620504891617,0.26
0.00019952623149688788,-0.03001818329608579,0.32999999999999996
0.00025118864315095795,-0.030520582564897432,0.38
0.00031622776601683794,-0.02398399454310847,0.53
0.0003981071705534969,-0.019151647869818062,0.67
0.000501187233627272,-0.012997835113086567,0.8400000000000001
0.000630957344480193,-0.00870779838493191,1.0
0.0007943282347242813,-0.002071755092900393,1.33
0.001,0.011234633632079622,1.83
0.0012589254117941662,0.01753954981452796,2.41
0.0015848931924611126,0.025229822847137585,3.1900000000000004
0.001995262314968879,0.033718583610616054,4.369999999999999
0.0025118864315095794,0.04396908756592738,5.88
0.0031622776601683794,0.05045171183687086,8.16
0.003981071705534969,0.05306989082056979,11.45
0.005,0.05442589509989826,15.59
0.005011872336272719,0.05439508655102725,15.62
0.00630957344480193,0.06090964995203818,22.19
0.007943282347242814,0.06141075975851151,31.79
0.01,0.06393934005706661,43.45
0.012589254117941668,0.06171604466854271,60.96
0.015848931924611134,0.061736943841373626,85.78
0.01995262314968879,0.06035458970473638,120.38
0.025118864315095794,0.054270580159199486,168.98
0.03162277660168379,0.050010980592597246,237.51
0.03981071705534971,0.045908295673537894,332.54
0.05,0.04302092689400589,463.45
0.05011872336272722,0.04281077177561925,465.18
0.0630957344480193,0.03858035939896082,647.38
0.07943282347242814,0.03392691117036477,898.72
0.1,0.02917008789132659,1241.6200000000001
0.12589254117941673,0.023270850490644812,1703.3200000000002
0.15848931924611134,0.018705062266980575,2319.8900000000003
0.19952623149688792,0.014535614150466714,3138.4700000000003
0.25118864315095796,0.010458827852026713,4196.2300000000005
0.31622776601683794,0.0065823404254144275,5525.62
0.3981071705534972,0.0028477025272277117,7183.389999999999
0.5011872336272722,-0.00052057630281532,9187.99
0.6309573444801932,-0.0033771714679296976,11584.789999999999
0.7943282347242815,-0.006432038032924106,14425.27
1.0,-0.009485502671026571,17827.96
