alpha,rho,n_params
1e-06,-0.04208738884372447,0.0
1.2589254117941661e-06,-0.04208738884372447,0.0
1.584893192461111e-06,-0.04208738884372447,0.0
1.9952623149688787e-06,-0.04208738884372447,0.0
2.511886431509577e-06,-0.03991235493412855,0.01
3.162277660168379e-06,-0.03991235493412855,0.01
3.981071705534969e-06,-0.03991235493412855,0.01
5.011872336272715e-06,-0.03991235493412855,0.01
6.30957344480193e-06,-0.037159347453869424,0.02
7.943282347242805e-06,-0.037159347453869424,0.02
1e-05,-0.03485092357093434,0.04
1.2589254117941661e-05,-0.03498727516423422,0.06000000000000001
1.5848931924611107e-05,-0.034179212696677654,0.07
1.9952623149688786e-05,-0.03412048402875463,0.1
2.511886431509577e-05,-0.029329624222206425,0.17
3.1622776601683795e-05,-0.027904521082023126,0.19
3.9810717055349695e-05,-0.02697462606057322,0.22000000000000003
5.011872336272725e-05,-0.023827124200501017,0.25
6.309573444801929e-05,-0.020516104702061253,0.29
7.943282347242806e-05,-0.012591348764664435,0.4
0.0001,-0.009414483638861052,0.49000000000000005
0.0001258925411794166,-0.002338754443563759,0.7100000000000001
0.00015848931924611126,0.0009249240969577726,0.9800000000000001
0.00019952623149688788,0.021778610304791394,1.4700000000000002
0.00025118864315095795,0.02639600225892773,1.97
0.00031622776601683794,0.039320461906382,2.57
0.0003981071705534969,0.04954351344342307,3.25
0.000501187233627272,0.0633498740285778,4.3100000000000005
0.000630957344480193,0.07419294464829931,5.58
0.0007943282347242813,0.08390500355411987,7.26
0.001,0.08907312448158741,9.4
0.0012589254117941662,0.09441016868677736,11.82
0.0015848931924611126,0.09805294856164373,15.3
0.001995262314968879,0.10358074819568634,19.48
0.0025118864315095794,0.11492380955421418,24.94
0.0031622776601683794,0.11982344922993934,31.54
0.003981071705534969,0.12950261031974575,41.269999999999996
0.005,0.13686858327197346,52.720000000000006
0.005011872336272719,0.13679869804842523,52.89
0.00630957344480193,0.14064539329033637,68.28
0.007943282347242814,0.1462000534580971,88.33
0.01,0.1487509501056902,113.55999999999999
0.012589254117941668,0.14981409403502524,144.53
0.015848931924611134,0.15321079327920828,186.78
0.01995262314968879,0.15486362420983268,240.58
0.025118864315095794,0.15551435711427603,309.52
0.03162277660168379,0.15315696528479977,398.90999999999997
0.03981071705534971,0.1528536329606393,515.51
0.05,0.1514909007337057,665.52
0.05011872336272722,0.1516212212177655,667.4100000000001
0.0630957344480193,0.1500489976610472,865.28
0.07943282347242814,0.14748233574385114,1121.7199999999998
0.1,0.14313754535219453,1450.92
0.12589254117941673,0.13864646614410894,1877.0400000000002
0.15848931924611134,0.13298965686068542,2425.4700000000003
0.19952623149688792,0.12562799731065408,3137.9900000000002
0.25118864315095796,0.11822985808914573,4052.7300000000005
0.31622776601683794,0.1098644681937054,5234.530000000001
0.3981071705534972,0.1012187240622495,6732.860000000001
0.5011872336272722,0.0928145595406676,8632.92
0.6309573444801932,0.08430122451289611,11018.439999999999
0.7943282347242815,0.07603182549569273,14019.62
1.0,0.06832490870469216,17811.129999999997
