alpha,rho,n_params
1e-06,-0.0409074621730028,0.01
1.2589254117941661e-06,-0.0409074621730028,0.01
1.584893192461111e-06,-0.0409074621730028,0.01
1.9952623149688787e-06,-0.0409074621730028,0.01
2.511886431509577e-06,-0.0409074621730028,0.01
3.162277660168379e-06,-0.0409074621730028,0.01
3.981071705534969e-06,-0.0409074621730028,0.01
5.011872336272715e-06,-0.037984816602060295,0.030000000000000006
6.30957344480193e-06,-0.037984816602060295,0.030000000000000006
7.943282347242805e-06,-0.037984816602060295,0.030000000000000006
1e-05,-0.037984816602060295,0.030000000000000006
1.2589254117941661e-05,-0.037984816602060295,0.030000000000000006
1.5848931924611107e-05,-0.03610167707107485,0.05
1.9952623149688786e-05,-0.03633510544997439,0.06999999999999999
2.511886431509577e-05,-0.03691493798361164,0.08
3.1622776601683795e-05,-0.03691493798361164,0.08
3.9810717055349695e-05,-0.03503624633160451,0.13
5.011872336272725e-05,-0.03318190551781238,0.16999999999999998
6.309573444801929e-05,-0.028665447670431554,0.21000000000000002
7.943282347242806e-05,-0.02710853582281777,0.32
0.0001,-0.019944952571080275,0.44000000000000006
0.0001258925411794166,-0.013084706001150522,0.5599999999999999
0.00015848931924611126,-0.010774248537782652,0.76
0.00019952623149688788,-0.008097212342818615,0.9800000000000001
0.00025118864315095795,-0.005864830886858516,1.24
0.00031622776601683794,-0.0024353184863983362,1.61
0.0003981071705534969,-0.0018035160191382776,1.9
0.000501187233627272,-0.0005333484353404137,2.5
0.000630957344480193,0.008941669554129223,3.18
0.0007943282347242813,0.009445194859100576,3.9799999999999995
0.001,0.015559601471019808,4.85
0.0012589254117941662,0.02400473280049613,6.3100000000000005
0.0015848931924611126,0.034117920533288146,8.11
0.001995262314968879,0.045091917720977356,10.39
0.0025118864315095794,0.05997002312796947,13.530000000000001
0.0031622776601683794,0.07637367426531709,17.84
0.003981071705534969,0.09060542456963039,23.07
0.005,0.11077513598230782,30.4
0.005011872336272719,0.11092225686523711,30.53
0.00630957344480193,0.12159258123386196,39.97
0.007943282347242814,0.13009146870860153,53.120000000000005
0.01,0.1372928315654037,70.06
0.012589254117941668,0.14428986437710772,92.44
0.015848931924611134,0.1444787620155616,122.45
0.01995262314968879,0.14230504291230733,163.14000000000001
0.025118864315095794,0.14191262729802706,217.92
0.03162277660168379,0.1408101622728323,293.18
0.03981071705534971,0.14128075123471923,392.68
0.05,0.13911316746297445,524.52
0.05011872336272722,0.13897654785192415,526.15
0.0630957344480193,0.1352594671919053,710.4
0.07943282347242814,0.13044839687752643,952.85
0.1,0.1255844300760031,1276.8700000000001
0.12589254117941673,0.12038968130007961,1709.08
0.15848931924611134,0.11558195306796895,2280.2
0.19952623149688792,0.10997491252335305,3018.2599999999998
0.25118864315095796,0.10437356318998,3975.0699999999997
0.31622776601683794,0.09829118306914773,5192.86
0.3981071705534972,0.0925984362209337,6746.539999999999
0.5011872336272722,0.0885160105584969,8694.82
0.6309573444801932,0.08672068555824873,11131.58
0.7943282347242815,0.08727582971054179,14162.9
1.0,0.09056646092764696,17966.870000000003
