alpha,rho,n_params
1e-06,-0.05538939251464066,0.0
1.2589254117941661e-06,-0.055362557323595386,0.01
1.584893192461111e-06,-0.05621024772624365,0.02
1.9952623149688787e-06,-0.05744782262974096,0.030000000000000006
2.511886431509577e-06,-0.057905572648679585,0.04
3.162277660168379e-06,-0.057076369120702485,0.05
3.981071705534969e-06,-0.05853171409051783,0.06000000000000001
5.011872336272715e-06,-0.057608689958709346,0.08
6.30957344480193e-06,-0.059025590270244156,0.09
7.943282347242805e-06,-0.0567866978043579,0.11000000000000001
1e-05,-0.05279678308587872,0.14
1.2589254117941661e-05,-0.051891823674927305,0.17
1.5848931924611107e-05,-0.0494512231503879,0.21000000000000002
1.9952623149688786e-05,-0.04283693146706636,0.3
2.511886431509577e-05,-0.03880620199578755,0.38
3.1622776601683795e-05,-0.03228070666029849,0.51
3.9810717055349695e-05,-0.03075032365706264,0.67
5.011872336272725e-05,-0.028731978102455195,0.8699999999999999
6.309573444801929e-05,-0.024589607374818304,1.1099999999999999
7.943282347242806e-05,-0.01553772299730441,1.48
0.0001,-0.0169790552135426,1.83
0.0001258925411794166,-0.016647538872013236,2.4
0.00015848931924611126,-0.01434236180730728,3.15
0.00019952623149688788,-0.010220646829424865,3.9299999999999997
0.00025118864315095795,-0.007742282020530522,4.74
0.00031622776601683794,-0.008601241128724912,6.01
0.0003981071705534969,-0.0035631794853258868,7.459999999999999
0.000501187233627272,0.0036478415937486325,9.32
0.000630957344480193,0.007150463222580889,12.09
0.0007943282347242813,0.008503761775208353,15.24
0.001,0.006672046424306575,19.09
0.0012589254117941662,0.008063777952642237,24.05
0.0015848931924611126,0.010252016379199907,29.72
0.001995262314968879,0.010481167351792617,37.78
0.0025118864315095794,0.00681600993773761,46.75
0.0031622776601683794,0.00899730856553976,58.970000000000006
0.003981071705534969,0.008193031341047433,74.0
0.005,0.005572992986008368,93.16
0.005011872336272719,0.005847504376908652,93.39
0.00630957344480193,0.0022779055980147477,117.88
0.007943282347242814,0.005214338594556767,147.95
0.01,0.004919716227008733,187.03
0.012589254117941668,0.005125335263645357,233.92
0.015848931924611134,0.002791760336659464,295.0
0.01995262314968879,0.0014391983078490902,370.2
0.025118864315095794,-0.0005655037135958543,464.71999999999997
0.03162277660168379,-0.0006832176635522771,584.4100000000001
0.03981071705534971,-0.0005732752512540311,734.2
0.05,-0.0009114470122633366,923.32
0.05011872336272722,-0.0008792994435902763,925.7
0.0630957344480193,0.000642210488647831,1163.45
0.07943282347242814,-0.0003367294826266909,1465.8600000000001
0.1,0.0010123798485134916,1841.3200000000002
0.12589254117941673,0.002123710702742992,2308.82
0.15848931924611134,0.0041677273479785015,2892.35
0.19952623149688792,0.005973082656833103,3617.5099999999998
0.25118864315095796,0.00885389332625283,4527.33
0.31622776601683794,0.01037122663543737,5655.87
0.3981071705534972,0.01121039958309528,7055.07
0.5011872336272722,0.011603543398225207,8795.289999999999
0.6309573444801932,0.011262919788193215,10977.16
0.7943282347242815,0.010841777407800655,13710.34
1.0,0.011109605571893543,17163.379999999997
