alpha,rho,n_params
1e-06,-0.05538939251464066,0.0
1.2589254117941661e-06,-0.055362557323595386,0.01
1.584893192461111e-06,-0.05621024772624365,0.02
1.9952623149688787e-06,-0.0574642031666302,0.04
2.511886431509577e-06,-0.05792195318556883,0.05
3.162277660168379e-06,-0.05740789393215728,0.07
3.981071705534969e-06,-0.058888373788532275,0.1
5.011872336272715e-06,-0.056678978666244904,0.17
6.30957344480193e-06,-0.057090334425948755,0.27
7.943282347242805e-06,-0.055803064380177944,0.32999999999999996
1e-05,-0.05226662965281383,0.43
1.2589254117941661e-05,-0.05217866751291737,0.52
1.5848931924611107e-05,-0.049494611681680636,0.7
1.9952623149688786e-05,-0.04298716710144981,0.9400000000000001
2.511886431509577e-05,-0.03795053149796042,1.28
3.1622776601683795e-05,-0.03243266078901855,1.7100000000000002
3.9810717055349695e-05,-0.029388321231112235,2.27
5.011872336272725e-05,-0.03039742904632134,2.79
6.309573444801929e-05,-0.02652684197933028,3.5799999999999996
7.943282347242806e-05,-0.017633346485871327,4.68
0.0001,-0.011572264840979604,5.79
0.0001258925411794166,-0.009914854045387523,7.390000000000001
0.00015848931924611126,-0.00605345872570411,9.459999999999999
0.00019952623149688788,0.003131368561389669,11.77
0.00025118864315095795,0.00648567125288962,14.45
0.00031622776601683794,0.011957748362077832,17.98
0.0003981071705534969,0.01445729069380795,22.25
0.000501187233627272,0.02029245732767003,27.589999999999996
0.000630957344480193,0.024412886521324804,34.44
0.0007943282347242813,0.02520003932479218,42.68
0.001,0.027038141112476367,52.45
0.0012589254117941662,0.03112506840583389,65.28999999999999
0.0015848931924611126,0.03435030765454463,80.61
0.001995262314968879,0.0349638748773123,100.64
0.0025118864315095794,0.035954278211878174,124.34
0.0031622776601683794,0.03302683758967667,153.94
0.003981071705534969,0.030280461414526783,191.38
0.005,0.026497028935659965,237.54000000000002
0.005011872336272719,0.026822744964445415,238.08
0.00630957344480193,0.023778532367485145,297.02
0.007943282347242814,0.02237687957260017,369.82
0.01,0.019982932708982028,463.01000000000005
0.012589254117941668,0.01837736190828931,578.42
0.015848931924611134,0.01708320694500704,723.11
0.01995262314968879,0.016452845525544244,902.3799999999999
0.025118864315095794,0.01727962742908987,1125.5700000000002
0.03162277660168379,0.018572877970198062,1403.03
0.03981071705534971,0.018786578175229128,1749.7400000000002
0.05,0.018951787978007548,2176.5
0.05011872336272722,0.019012597710211337,2181.42
0.0630957344480193,0.020270307342981277,2713.4700000000003
0.07943282347242814,0.020755919300571378,3376.13
0.1,0.021560150007769993,4195.0
0.12589254117941673,0.022913447591287172,5208.2300000000005
0.15848931924611134,0.023746950032386187,6459.4400000000005
0.19952623149688792,0.024174287692557323,8000.33
0.25118864315095796,0.0245970324968072,9918.41
0.31622776601683794,0.023574743737900538,12280.34
0.3981071705534972,0.023000325905619727,15193.539999999999
0.5011872336272722,0.022569492664648267,18799.239999999998
0.6309573444801932,0.02132116692677425,23271.96
0.7943282347242815,0.0208519828421913,28827.420000000002
1.0,0.02069440163330392,35778.0
