alpha,rho,n_params
1e-06,-0.05287013759471112,0.0
1.2589254117941661e-06,-0.052795876947202836,0.02
1.584893192461111e-06,-0.052795876947202836,0.02
1.9952623149688787e-06,-0.05038089861742706,0.04
2.511886431509577e-06,-0.04875232365720694,0.06000000000000001
3.162277660168379e-06,-0.04382309661240644,0.1
3.981071705534969e-06,-0.04382309661240644,0.1
5.011872336272715e-06,-0.04321667950720457,0.15
6.30957344480193e-06,-0.03640969104677664,0.22000000000000003
7.943282347242805e-06,-0.03492913220090849,0.26
1e-05,-0.02579864913336653,0.33
1.2589254117941661e-05,-0.028821133026015116,0.4
1.5848931924611107e-05,-0.023037555264446345,0.4600000000000001
1.9952623149688786e-05,-0.009225702847419479,0.63
2.511886431509577e-05,-0.007898291515474363,0.76
3.1622776601683795e-05,-0.005478513767518404,0.97
3.9810717055349695e-05,-0.0028624756489092117,1.26
5.011872336272725e-05,-0.0018915582729114085,1.6600000000000001
6.309573444801929e-05,0.008657862215851634,2.09
7.943282347242806e-05,0.012064520999570555,2.66
0.0001,0.018294482649822162,3.31
0.0001258925411794166,0.0163725206650474,4.0600000000000005
0.00015848931924611126,0.021865149914109316,5.16
0.00019952623149688788,0.022685859029277236,6.470000000000001
0.00025118864315095795,0.025798704771600657,8.05
0.00031622776601683794,0.027991565539586028,10.4
0.0003981071705534969,0.029149274569596144,13.24
0.000501187233627272,0.03389194654506664,16.42
0.000630957344480193,0.03547385130233428,20.59
0.0007943282347242813,0.03969052124602252,26.35
0.001,0.040431072752563885,32.87
0.0012589254117941662,0.04209749248798858,40.45
0.0015848931924611126,0.04358155567378173,50.87
0.001995262314968879,0.04398164102230479,64.97
0.0025118864315095794,0.046279915718063905,81.84
0.0031622776601683794,0.04618212602638463,103.66
0.003981071705534969,0.04951857428370715,129.8
0.005,0.052885848910474986,163.0
0.005011872336272719,0.05306109769551608,163.32999999999998
0.00630957344480193,0.05531418415905618,206.58
0.007943282347242814,0.05860440449445183,261.09000000000003
0.01,0.06271665180995128,329.18
0.012589254117941668,0.06396914848286236,415.51000000000005
0.015848931924611134,0.06497738042323713,524.11
0.01995262314968879,0.06562085529447752,660.23
0.025118864315095794,0.06615916167823097,831.97
0.03162277660168379,0.06645236790189366,1048.4
0.03981071705534971,0.06784670137585291,1322.0
0.05,0.0682469537633579,1664.64
0.05011872336272722,0.06835221251703562,1668.75
0.0630957344480193,0.06845728934246283,2105.73
0.07943282347242814,0.06901566646026798,2661.94
0.1,0.06970903806227235,3364.21
0.12589254117941673,0.0706512579650888,4246.469999999999
0.15848931924611134,0.07034107774259514,5370.33
0.19952623149688792,0.0704864893639725,6796.4800000000005
0.25118864315095796,0.07031407582137261,8602.28
0.31622776601683794,0.0699609472710026,10886.560000000001
0.3981071705534972,0.06940611007680339,13801.060000000001
0.5011872336272722,0.06854613128165737,17495.920000000002
0.6309573444801932,0.06774087659732417,22203.79
0.7943282347242815,0.06657604886841699,28191.93
1.0,0.06559122262561198,35778.0
