alpha,rho,n_params
1e-06,-0.052027545470619885,0.0
1.2589254117941661e-06,-0.052027545470619885,0.0
1.584893192461111e-06,-0.052027545470619885,0.0
1.9952623149688787e-06,-0.052027545470619885,0.0
2.511886431509577e-06,-0.052027545470619885,0.0
3.162277660168379e-06,-0.052027545470619885,0.0
3.981071705534969e-06,-0.052027545470619885,0.0
5.011872336272715e-06,-0.052027545470619885,0.0
6.30957344480193e-06,-0.052027545470619885,0.0
7.943282347242805e-06,-0.049628271292447734,0.01
1e-05,-0.049628271292447734,0.01
1.2589254117941661e-05,-0.049085623568122946,0.02
1.5848931924611107e-05,-0.049085623568122946,0.02
1.9952623149688786e-05,-0.04856249279471509,0.030000000000000006
2.511886431509577e-05,-0.04577658564431082,0.05
3.1622776601683795e-05,-0.044167128552677584,0.08
3.9810717055349695e-05,-0.039972077137822914,0.1
5.011872336272725e-05,-0.03835135582466374,0.12000000000000002
6.309573444801929e-05,-0.03577589238838648,0.16
7.943282347242806e-05,-0.03577589238838648,0.16
0.0001,-0.03517127862228232,0.19
0.0001258925411794166,-0.03231169983777394,0.22000000000000003
0.00015848931924611126,-0.0298900741477647,0.25
0.00019952623149688788,-0.0251038120354732,0.32
0.00025118864315095795,-0.02456110432863289,0.37
0.00031622776601683794,-0.01984154980011483,0.45
0.0003981071705534969,-0.020195924439072817,0.6599999999999999
0.000501187233627272,-0.014809268892700478,0.85
0.000630957344480193,-0.007594807191960526,1.0699999999999998
0.0007943282347242813,-0.0017544970335008733,1.5100000000000002
0.001,0.0062485418924351594,2.07
0.0012589254117941662,0.013293631468999112,2.5
0.0015848931924611126,0.02261982541333729,3.3299999999999996
0.001995262314968879,0.03607480202816945,4.46
0.0025118864315095794,0.03804446237907633,5.58
0.0031622776601683794,0.04325198867886017,6.93
0.003981071705534969,0.04445439126084634,9.0
0.005,0.05007126232508643,11.67
0.005011872336272719,0.050268914144264806,11.75
0.00630957344480193,0.053787431681998524,15.2
0.007943282347242814,0.05301733893827504,20.520000000000003
0.01,0.05909142695569632,27.68
0.012589254117941668,0.06166130317199599,36.87
0.015848931924611134,0.06327799674482575,49.81
0.01995262314968879,0.06072772946448453,66.81
0.025118864315095794,0.06321585802796637,89.92
0.03162277660168379,0.06054155026396414,122.57000000000001
0.03981071705534971,0.060829007032795354,167.06
0.05,0.05938908584486681,228.78000000000003
0.05011872336272722,0.059279762740697114,229.55
0.0630957344480193,0.06219553135885706,311.89
0.07943282347242814,0.06103640163897939,431.15
0.1,0.05948360362117239,597.22
0.12589254117941673,0.057741793501108044,837.6899999999999
0.15848931924611134,0.053200360430323654,1173.49
0.19952623149688792,0.04940896438375556,1659.3400000000001
0.25118864315095796,0.046010627562248094,2353.63
0.31622776601683794,0.041586945959098606,3340.1400000000003
0.3981071705534972,0.037142434879332706,4736.7300000000005
0.5011872336272722,0.030121588899624335,6707.42
0.6309573444801932,0.024317907188331107,9475.01
0.7943282347242815,0.01734473913448071,13281.62
1.0,0.010287671350214318,18328.739999999998
