alpha,rho,n_params
1e-06,-0.05038575556353586,0.01
1.2589254117941661e-06,-0.05038575556353586,0.01
1.584893192461111e-06,-0.05038575556353586,0.01
1.9952623149688787e-06,-0.05038575556353586,0.01
2.511886431509577e-06,-0.05038575556353586,0.01
3.162277660168379e-06,-0.05038575556353586,0.01
3.981071705534969e-06,-0.05038575556353586,0.01
5.011872336272715e-06,-0.04905599030390214,0.02
6.30957344480193e-06,-0.04905599030390214,0.02
7.943282347242805e-06,-0.04905599030390214,0.02
1e-05,-0.04905599030390214,0.02
1.2589254117941661e-05,-0.04905599030390214,0.02
1.5848931924611107e-05,-0.04905599030390214,0.02
1.9952623149688786e-05,-0.0479752278256029,0.030000000000000006
2.511886431509577e-05,-0.0479752278256029,0.030000000000000006
3.1622776601683795e-05,-0.04855057971292524,0.04
3.9810717055349695e-05,-0.04570435981680831,0.05
5.011872336272725e-05,-0.04570435981680831,0.05
6.309573444801929e-05,-0.046908534889200285,0.07
7.943282347242806e-05,-0.04659254571935861,0.1
0.0001,-0.04795356036657096,0.12000000000000002
0.0001258925411794166,-0.04759299031093924,0.14
0.00015848931924611126,-0.04485801148522573,0.18
0.00019952623149688788,-0.04320782446456815,0.23000000000000004
0.00025118864315095795,-0.03925219143223905,0.35
0.00031622776601683794,-0.03563185204466362,0.39
0.0003981071705534969,-0.028062193039330986,0.53
0.000501187233627272,-0.024032541971924202,0.6599999999999999
0.000630957344480193,-0.020142404033501097,0.9
0.0007943282347242813,-0.015354809005389094,1.21
0.001,-0.003932437225810427,1.55
0.0012589254117941662,-0.0014607116931585958,1.94
0.0015848931924611126,0.0035310963717082437,2.43
0.001995262314968879,0.011902199312851077,3.2
0.0025118864315095794,0.013848859440373739,4.02
0.0031622776601683794,0.014117697483409606,5.279999999999999
0.003981071705534969,0.01519092558516734,6.95
0.005,0.021533782815397928,9.11
0.005011872336272719,0.021549924783217763,9.120000000000001
0.00630957344480193,0.021383159318016,12.120000000000001
0.007943282347242814,0.02812494560479844,15.98
0.01,0.028556720169339033,21.69
0.012589254117941668,0.020480444187566733,29.080000000000002
0.015848931924611134,0.019108410281060778,38.96
0.01995262314968879,0.015760187681700483,52.36
0.025118864315095794,0.016243158020935768,72.45
0.03162277660168379,0.015142199782084868,99.5
0.03981071705534971,0.015420989186113784,136.16
0.05,0.015106999536067816,187.07
0.05011872336272722,0.01557990847745504,187.72
0.0630957344480193,0.01570609174442216,259.56
0.07943282347242814,0.015433138526504265,361.54
0.1,0.01587329903402867,504.55999999999995
0.12589254117941673,0.01964892062166966,709.08
0.15848931924611134,0.02085090604914945,1004.29
0.19952623149688792,0.02277650805187132,1430.22
0.25118864315095796,0.026549915457768934,2046.1799999999998
0.31622776601683794,0.027042631628151886,2944.3
0.3981071705534972,0.028054861032986787,4242.42
0.5011872336272722,0.029007928795412686,6106.13
0.6309573444801932,0.03297780408386691,8755.34
0.7943282347242815,0.03810218932072926,12462.4
1.0,0.040678511115040616,17449.260000000002
