alpha,rho,n_params
1e-06,-0.05224147026287721,0.07
1.2589254117941661e-06,-0.05224147026287721,0.07
1.584893192461111e-06,-0.050709483071813354,0.08
1.9952623149688787e-06,-0.050709483071813354,0.08
2.511886431509577e-06,-0.050709483071813354,0.08
3.162277660168379e-06,-0.046733752761732056,0.12000000000000002
3.981071705534969e-06,-0.043709622009242076,0.15
5.011872336272715e-06,-0.04368195438167098,0.16999999999999998
6.30957344480193e-06,-0.04009278693334401,0.21000000000000002
7.943282347242805e-06,-0.03790341624928338,0.27999999999999997
1e-05,-0.029594889488313004,0.41000000000000003
1.2589254117941661e-05,-0.028502528099359097,0.48
1.5848931924611107e-05,-0.021731748805519032,0.63
1.9952623149688786e-05,-0.016365740998868235,0.78
2.511886431509577e-05,-0.007953983187736926,1.04
3.1622776601683795e-05,-0.0025914153113158526,1.31
3.9810717055349695e-05,0.0035035137733603035,1.6600000000000001
5.011872336272725e-05,0.012494935556074564,2.1900000000000004
6.309573444801929e-05,0.018552813383594314,2.7600000000000002
7.943282347242806e-05,0.028986370738450333,3.6700000000000004
0.0001,0.037587631671004186,4.86
0.0001258925411794166,0.03826288080743576,6.33
0.00015848931924611126,0.048030736338493495,8.459999999999999
0.00019952623149688788,0.05763572933241083,10.67
0.00025118864315095795,0.06559370927971712,14.3
0.00031622776601683794,0.07140060918624185,18.54
0.0003981071705534969,0.07923006232066973,24.15
0.000501187233627272,0.08548219038330658,31.01
0.000630957344480193,0.0964838514219994,40.32
0.0007943282347242813,0.10192888152986543,52.82000000000001
0.001,0.10597271627983344,68.35
0.0012589254117941662,0.10850057339466765,87.28
0.0015848931924611126,0.114655172750698,111.82000000000001
0.001995262314968879,0.11597115363415023,142.98
0.0025118864315095794,0.11790140435505374,183.2
0.0031622776601683794,0.11932180522009336,233.78000000000003
0.003981071705534969,0.11915112090755535,297.02
0.005,0.11342455579365998,377.31
0.005011872336272719,0.11335456416880785,378.15999999999997
0.00630957344480193,0.10978330422220235,480.77
0.007943282347242814,0.10409462854407363,607.86
0.01,0.09974047937381178,770.3
0.012589254117941668,0.09425167510282481,972.97
0.015848931924611134,0.089038002996884,1226.02
0.01995262314968879,0.08587106302281315,1543.59
0.025118864315095794,0.08064969828979315,1935.7099999999998
0.03162277660168379,0.07539248027024975,2418.3900000000003
0.03981071705534971,0.06996409809040757,3012.17
0.05,0.06509974064718285,3729.2
0.05011872336272722,0.06514753016350286,3737.2599999999998
0.0630957344480193,0.05992982191446683,4614.49
0.07943282347242814,0.05383120549260325,5666.82
0.1,0.04770707623943089,6924.860000000001
0.12589254117941673,0.04269516464974219,8422.689999999999
0.15848931924611134,0.03899799101054505,10174.39
0.19952623149688792,0.03507769632641382,12204.34
0.25118864315095796,0.031300420361873714,14530.439999999999
0.31622776601683794,0.026640375139237227,17177.870000000003
0.3981071705534972,0.02314544683359323,20131.98
0.5011872336272722,0.019964072257418572,23415.57
0.6309573444801932,0.01737498778258983,27041.01
0.7943282347242815,0.01603142688078171,31087.78
1.0,0.015072614643299297,35778.0
