alpha,rho,n_params
1e-06,-0.05088100038293768,0.0
1.2589254117941661e-06,-0.05088100038293768,0.0
1.584893192461111e-06,-0.05088100038293768,0.0
1.9952623149688787e-06,-0.05117356667885227,0.01
2.511886431509577e-06,-0.05117356667885227,0.01
3.162277660168379e-06,-0.05117356667885227,0.01
3.981071705534969e-06,-0.05120358074846253,0.02
5.011872336272715e-06,-0.05037912967559723,0.04
6.30957344480193e-06,-0.0489611624151242,0.05
7.943282347242805e-06,-0.04827247025541948,0.06000000000000001
1e-05,-0.0486998350834427,0.09
1.2589254117941661e-05,-0.047169284274166466,0.11000000000000001
1.5848931924611107e-05,-0.046700674411002216,0.13999999999999999
1.9952623149688786e-05,-0.04565367957283927,0.15
2.511886431509577e-05,-0.04483837631941158,0.16999999999999998
3.1622776601683795e-05,-0.04430736191177962,0.21000000000000002
3.9810717055349695e-05,-0.04117604779637945,0.22999999999999998
5.011872336272725e-05,-0.0432509436971586,0.27
6.309573444801929e-05,-0.043419230894448144,0.33
7.943282347242806e-05,-0.043652119326656885,0.41
0.0001,-0.038299481069558564,0.6
0.0001258925411794166,-0.030991862360204986,0.76
0.00015848931924611126,-0.028741313987422384,0.89
0.00019952623149688788,-0.027536208881620748,1.1400000000000001
0.00025118864315095795,-0.026618758096447603,1.46
0.00031622776601683794,-0.016755553068502134,1.8699999999999999
0.0003981071705534969,-0.016007223923022878,2.23
0.000501187233627272,-0.012678050395835702,2.65
0.000630957344480193,-0.00969830445050179,3.3
0.0007943282347242813,-0.013605754936861414,4.13
0.001,-0.006395697307989577,5.32
0.0012589254117941662,0.0029961767790996803,6.5200000000000005
0.0015848931924611126,0.012526323151835318,8.22
0.001995262314968879,0.020534628671892492,10.27
0.0025118864315095794,0.025013954428711932,13.080000000000002
0.0031622776601683794,0.03616572577038072,16.34
0.003981071705534969,0.04131380620699806,20.330000000000002
0.005,0.0442352539229877,25.78
0.005011872336272719,0.04422408246805669,25.85
0.00630957344480193,0.047675602982632945,32.21
0.007943282347242814,0.05261071566959833,40.81
0.01,0.04942016241608778,51.06
0.012589254117941668,0.053099007608401826,64.55
0.015848931924611134,0.05733216047432492,81.52000000000001
0.01995262314968879,0.05424737545208934,104.47999999999999
0.025118864315095794,0.047948975211012206,135.07999999999998
0.03162277660168379,0.04504612229828177,176.3
0.03981071705534971,0.04308526008519891,232.0
0.05,0.04098210192761762,305.76
0.05011872336272722,0.040815294967814,306.72999999999996
0.0630957344480193,0.0396381992677477,408.01
0.07943282347242814,0.035442374928642544,543.67
0.1,0.036597707094805663,730.92
0.12589254117941673,0.037815610448997325,991.24
0.15848931924611134,0.039862485751213185,1345.33
0.19952623149688792,0.04110768278125615,1835.81
0.25118864315095796,0.04211623734339408,2511.1
0.31622776601683794,0.040721699813205406,3444.62
0.3981071705534972,0.039758819040650234,4740.61
0.5011872336272722,0.0387492985010584,6526.469999999999
0.6309573444801932,0.03822441028997743,8990.59
0.7943282347242815,0.03813168146603038,12327.53
1.0,0.03897434165837664,16754.85
