alpha,rho,n_params
1e-06,-0.05088100038293768,0.0
1.2589254117941661e-06,-0.05088100038293768,0.0
1.584893192461111e-06,-0.05088100038293768,0.0
1.9952623149688787e-06,-0.05117356667885227,0.01
2.511886431509577e-06,-0.05117356667885227,0.01
3.162277660168379e-06,-0.05117356667885227,0.01
3.981071705534969e-06,-0.05120358074846253,0.02
5.011872336272715e-06,-0.05037912967559723,0.04
6.30957344480193e-06,-0.0489611624151242,0.05
7.943282347242805e-06,-0.04827247025541948,0.06000000000000001
1e-05,-0.04861664336378983,0.1
1.2589254117941661e-05,-0.04708609255451359,0.12000000000000002
1.5848931924611107e-05,-0.0465446805693992,0.16999999999999998
1.9952623149688786e-05,-0.04289711028773385,0.2
2.511886431509577e-05,-0.04442750062332107,0.29000000000000004
3.1622776601683795e-05,-0.043681197646786185,0.37
3.9810717055349695e-05,-0.036968923838008746,0.43
5.011872336272725e-05,-0.039548304480879315,0.54
6.309573444801929e-05,-0.0417028250110009,0.6900000000000001
7.943282347242806e-05,-0.04168125732371844,0.8800000000000001
0.0001,-0.03646772122988422,1.23
0.0001258925411794166,-0.03518998823301825,1.52
0.00015848931924611126,-0.032582961415638656,1.8699999999999999
0.00019952623149688788,-0.03140135529491072,2.32
0.00025118864315095795,-0.032854555194134424,2.87
0.00031622776601683794,-0.022086642085023676,3.65
0.0003981071705534969,-0.023259342398440058,4.51
0.000501187233627272,-0.02207202548729691,5.7700000000000005
0.000630957344480193,-0.014013404018650413,7.2700000000000005
0.0007943282347242813,-0.013960302603078206,9.18
0.001,-0.010441502484422677,11.790000000000001
0.0012589254117941662,-0.0004866236121253935,14.8
0.0015848931924611126,0.007295794325706209,18.84
0.001995262314968879,0.01164740783041364,23.69
0.0025118864315095794,0.01944149377921304,30.410000000000004
0.0031622776601683794,0.021210670118702167,37.88
0.003981071705534969,0.02512523315837078,48.06
0.005,0.026801679414940566,60.69
0.005011872336272719,0.026638667204027806,60.86999999999999
0.00630957344480193,0.02803785262157913,77.51
0.007943282347242814,0.03378752583483591,99.13
0.01,0.03349782285860868,125.77000000000001
0.012589254117941668,0.03636717732706143,160.39000000000001
0.015848931924611134,0.04150460196518144,206.03000000000003
0.01995262314968879,0.04670479981756291,265.74
0.025118864315095794,0.043051215641192846,344.46999999999997
0.03162277660168379,0.04508367438701293,450.01000000000005
0.03981071705534971,0.046140905017552726,590.47
0.05,0.04834272284983115,776.03
0.05011872336272722,0.04802199697069261,778.3100000000001
0.0630957344480193,0.0502050577952709,1029.67
0.07943282347242814,0.05051968841679764,1367.09
0.1,0.05089606606059033,1821.2400000000002
0.12589254117941673,0.052761163497885843,2442.38
0.15848931924611134,0.05512602281485125,3271.79
0.19952623149688792,0.05671072108394383,4411.13
0.25118864315095796,0.05750283680134697,5956.99
0.31622776601683794,0.058594980334223445,8055.88
0.3981071705534972,0.05895606204675009,10912.42
0.5011872336272722,0.057625648641242935,14768.439999999999
0.6309573444801932,0.058370784247205175,19955.3
0.7943282347242815,0.057899394105689894,26834.97
1.0,0.05824952109709107,35778.0
