alpha,rho,n_params
1e-06,-0.03950957269025436,0.04
1.2589254117941661e-06,-0.03693768715123833,0.05
1.584893192461111e-06,-0.03693768715123833,0.05
1.9952623149688787e-06,-0.03481653324133161,0.06000000000000001
2.511886431509577e-06,-0.03409892969221724,0.08
3.162277660168379e-06,-0.03362627285545593,0.1
3.981071705534969e-06,-0.03362627285545593,0.1
5.011872336272715e-06,-0.032270030709309686,0.12
6.30957344480193e-06,-0.026797405087821125,0.18
7.943282347242805e-06,-0.027062564327526968,0.22000000000000003
1e-05,-0.025816251693644134,0.25
1.2589254117941661e-05,-0.024269962671245624,0.35
1.5848931924611107e-05,-0.02827672861662687,0.41000000000000003
1.9952623149688786e-05,-0.025817218384359575,0.49000000000000005
2.511886431509577e-05,-0.020834080790952232,0.62
3.1622776601683795e-05,-0.020727119435363067,0.8
3.9810717055349695e-05,-0.01932125005255076,1.09
5.011872336272725e-05,-0.014056260827755948,1.3599999999999999
6.309573444801929e-05,-0.011793597704185617,1.6800000000000002
7.943282347242806e-05,-0.0017945368913789366,1.97
0.0001,-0.00024010103133793905,2.44
0.0001258925411794166,0.008155243692065607,3.13
0.00015848931924611126,0.010189345423044721,3.9899999999999998
0.00019952623149688788,0.01598443971604186,4.92
0.00025118864315095795,0.021428961087088784,6.15
0.00031622776601683794,0.02557651141398537,7.55
0.0003981071705534969,0.027530140504984164,9.35
0.000501187233627272,0.03601562170904905,11.540000000000001
0.000630957344480193,0.04186651463955673,14.12
0.0007943282347242813,0.05109387296471738,17.71
0.001,0.05703556453090388,21.7
0.0012589254117941662,0.06393856037620921,26.72
0.0015848931924611126,0.07063473884931595,32.61
0.001995262314968879,0.0752115242285504,40.260000000000005
0.0025118864315095794,0.07867597928040049,49.3
0.0031622776601683794,0.08757390898495825,60.83
0.003981071705534969,0.09234317243452614,75.53999999999999
0.005,0.09415072965885077,93.49
0.005011872336272719,0.09440403063357643,93.69
0.00630957344480193,0.09794908158104262,115.96
0.007943282347242814,0.10168538797584988,145.19
0.01,0.10351444142025339,180.72
0.012589254117941668,0.1050792703073413,224.93
0.015848931924611134,0.10934137853260051,283.76
0.01995262314968879,0.11239152684893869,358.28000000000003
0.025118864315095794,0.11259586586811535,452.75
0.03162277660168379,0.11372417673401891,573.6
0.03981071705534971,0.11526292595012963,730.8199999999999
0.05,0.11652861785829334,932.0200000000001
0.05011872336272722,0.11667268271288014,934.46
0.0630957344480193,0.11850254306848348,1205.6100000000001
0.07943282347242814,0.11867584895589829,1565.06
0.1,0.11924190741151415,2045.61
0.12589254117941673,0.11967570081814646,2676.75
0.15848931924611134,0.11983122981952407,3529.9800000000005
0.19952623149688792,0.11857347204402283,4683.33
0.25118864315095796,0.11870144844326794,6230.67
0.31622776601683794,0.11824860316160643,8325.77
0.3981071705534972,0.11720712101451418,11159.73
0.5011872336272722,0.11623686884766624,14976.36
0.6309573444801932,0.11554716153584046,20103.45
0.7943282347242815,0.11528140881002254,26934.579999999998
1.0,0.11562292275416755,35778.0
