alpha,rho,n_params
1e-06,-0.039784995468581205,0.030000000000000006
1.2589254117941661e-06,-0.03721310992956518,0.04
1.584893192461111e-06,-0.03721310992956518,0.04
1.9952623149688787e-06,-0.03509195601965846,0.05
2.511886431509577e-06,-0.03437435247054409,0.07
3.162277660168379e-06,-0.03351227741429035,0.09
3.981071705534969e-06,-0.03351227741429035,0.09
5.011872336272715e-06,-0.03215603526814411,0.11000000000000001
6.30957344480193e-06,-0.026856243743732477,0.13999999999999999
7.943282347242805e-06,-0.025727898026556662,0.16
1e-05,-0.023949828877274825,0.18
1.2589254117941661e-05,-0.021929302882678657,0.26
1.5848931924611107e-05,-0.022775949400305705,0.28
1.9952623149688786e-05,-0.022211888991757207,0.35
2.511886431509577e-05,-0.015506822948925941,0.44000000000000006
3.1622776601683795e-05,-0.010317419238324792,0.5
3.9810717055349695e-05,-0.008229630128475097,0.6
5.011872336272725e-05,-0.007118282559999647,0.74
6.309573444801929e-05,-0.0058220380584220474,0.9
7.943282347242806e-05,-0.0016907642778357084,1.1099999999999999
0.0001,0.004061591801914635,1.3900000000000001
0.0001258925411794166,0.013611485068374318,1.77
0.00015848931924611126,0.01551581038453143,2.15
0.00019952623149688788,0.019987947400941338,2.68
0.00025118864315095795,0.02780395591627526,3.3200000000000003
0.00031622776601683794,0.02972728159361827,4.07
0.0003981071705534969,0.03328490928395623,5.04
0.000501187233627272,0.042582890600086624,6.1
0.000630957344480193,0.052838325009691725,7.43
0.0007943282347242813,0.05974205568808198,9.34
0.001,0.06547942911763084,11.6
0.0012589254117941662,0.07232041447508615,14.14
0.0015848931924611126,0.07873082093070062,17.39
0.001995262314968879,0.08151250896156728,21.4
0.0025118864315095794,0.08321370327357817,26.2
0.0031622776601683794,0.09163549468277507,32.12
0.003981071705534969,0.09353211113299104,39.8
0.005,0.09507431424415372,49.47
0.005011872336272719,0.09538509409444997,49.56
0.00630957344480193,0.0979286852589633,61.010000000000005
0.007943282347242814,0.0993688313767008,76.86
0.01,0.10185506472912072,96.46000000000001
0.012589254117941668,0.10375330923060713,120.39000000000001
0.015848931924611134,0.10611892555081884,152.01
0.01995262314968879,0.10792550500415077,192.27
0.025118864315095794,0.10851146522800578,242.64000000000001
0.03162277660168379,0.10787676793280117,306.98
0.03981071705534971,0.11038254181967397,392.23
0.05,0.1100921250012727,501.9
0.05011872336272722,0.10999531051693776,503.09
0.0630957344480193,0.11091621982019928,648.64
0.07943282347242814,0.11086756068122464,843.0899999999999
0.1,0.11048675683040002,1106.8200000000002
0.12589254117941673,0.1091741167658719,1450.77
0.15848931924611134,0.10905244554101878,1917.8200000000002
0.19952623149688792,0.10681966661384872,2550.73
0.25118864315095796,0.10661745383652262,3395.81
0.31622776601683794,0.10610295014021576,4539.89
0.3981071705534972,0.10600982895847282,6084.01
0.5011872336272722,0.10712428672121707,8136.5
0.6309573444801932,0.1098343135172712,10851.36
0.7943282347242815,0.11403497156400659,14401.13
1.0,0.11828547021157558,18882.11
