alpha,rho,n_params
1e-06,-0.03199567854460938,0.1
1.2589254117941661e-06,-0.028409691180632246,0.13
1.584893192461111e-06,-0.028468796691771842,0.14
1.9952623149688787e-06,-0.028468796691771842,0.14
2.511886431509577e-06,-0.02617684866191338,0.15
3.162277660168379e-06,-0.02446895419157872,0.17
3.981071705534969e-06,-0.019591855968555554,0.23000000000000004
5.011872336272715e-06,-0.017823353255038754,0.26
6.30957344480193e-06,-0.017931976217424376,0.29
7.943282347242805e-06,-0.01073311586339979,0.38
1e-05,-0.009796311271920303,0.4
1.2589254117941661e-05,-0.008872767936466032,0.44000000000000006
1.5848931924611107e-05,-0.00637525379053361,0.52
1.9952623149688786e-05,-0.001026012539138069,0.58
2.511886431509577e-05,-0.0016174252065608151,0.67
3.1622776601683795e-05,-0.0023618508419903706,0.89
3.9810717055349695e-05,-0.00255674535898089,1.08
5.011872336272725e-05,-0.0015147028225498392,1.33
6.309573444801929e-05,-6.285690925262252e-05,1.6300000000000001
7.943282347242806e-05,0.0012305280354290868,2.01
0.0001,0.0004639665190426425,2.58
0.0001258925411794166,0.0012627131911222315,3.25
0.00015848931924611126,0.011724414988400522,4.11
0.00019952623149688788,0.013130966790478676,5.0200000000000005
0.00025118864315095795,0.019578955194936607,6.37
0.00031622776601683794,0.027764484073737918,7.94
0.0003981071705534969,0.04270848624213411,9.84
0.000501187233627272,0.045569508253752444,12.15
0.000630957344480193,0.054015548800385546,15.01
0.0007943282347242813,0.06110692300222557,18.44
0.001,0.06406701368640236,22.94
0.0012589254117941662,0.06750674542575308,29.22
0.0015848931924611126,0.0742526715991167,36.87
0.001995262314968879,0.076565623069728,46.13
0.0025118864315095794,0.08083396372171012,58.11
0.0031622776601683794,0.08869439996337669,73.0
0.003981071705534969,0.09436246448671665,92.55
0.005,0.09596461428376149,117.5
0.005011872336272719,0.09608770852522161,117.83
0.00630957344480193,0.09900473395191879,149.76
0.007943282347242814,0.09996574302123774,191.37
0.01,0.1004048571493742,241.85999999999999
0.012589254117941668,0.10130774688152892,307.23
0.015848931924611134,0.10143798843513221,393.45
0.01995262314968879,0.09929719227044723,501.37
0.025118864315095794,0.09812298258873982,640.76
0.03162277660168379,0.09544354553690368,819.65
0.03981071705534971,0.0915391524721568,1050.55
0.05,0.08845711775189967,1344.31
0.05011872336272722,0.0884295480867959,1347.77
0.0630957344480193,0.08519525648986229,1733.8799999999999
0.07943282347242814,0.08104953187157177,2232.4700000000003
0.1,0.07738202847245704,2885.0
0.12589254117941673,0.07492327521567177,3726.53
0.15848931924611134,0.07156698741045944,4811.969999999999
0.19952623149688792,0.06837320652407639,6216.2
0.25118864315095796,0.06492201151585157,8030.3
0.31622776601683794,0.06033934792596973,10362.14
0.3981071705534972,0.05688731605281404,13353.89
0.5011872336272722,0.053712561110971835,17154.94
0.6309573444801932,0.050367026072118085,21993.95
0.7943282347242815,0.04832183077163836,28108.71
1.0,0.047741343334355556,35778.0
