alpha,rho,n_params
1e-06,-0.04219615050893547,0.11000000000000001
1.2589254117941661e-06,-0.03786651732536811,0.16
1.584893192461111e-06,-0.03721404686297746,0.18
1.9952623149688787e-06,-0.028830514728473457,0.31
2.511886431509577e-06,-0.019085535209963925,0.39
3.162277660168379e-06,-0.01306936117691333,0.44000000000000006
3.981071705534969e-06,-0.008920478026392354,0.55
5.011872336272715e-06,0.007247206493327699,0.75
6.30957344480193e-06,0.019308049357015206,0.9
7.943282347242805e-06,0.028189191199845733,1.08
1e-05,0.04102885074685132,1.29
1.2589254117941661e-05,0.05581732046837497,1.6800000000000002
1.5848931924611107e-05,0.06031582359564434,1.95
1.9952623149688786e-05,0.07263412296295081,2.3899999999999997
2.511886431509577e-05,0.08234852227581037,2.8600000000000003
3.1622776601683795e-05,0.09277134162952487,3.38
3.9810717055349695e-05,0.1070652458885474,3.9899999999999998
5.011872336272725e-05,0.10623856847138799,4.9399999999999995
6.309573444801929e-05,0.11151917456176577,5.84
7.943282347242806e-05,0.11561345005574049,6.909999999999999
0.0001,0.11574461042241321,8.26
0.0001258925411794166,0.11771295490549391,9.77
0.00015848931924611126,0.11926472468967748,11.67
0.00019952623149688788,0.11852526522264906,13.59
0.00025118864315095795,0.11958335708738502,16.15
0.00031622776601683794,0.12208623458836229,19.16
0.0003981071705534969,0.12350924616392815,23.06
0.000501187233627272,0.12586286817031545,27.27
0.000630957344480193,0.1264878085365339,32.57
0.0007943282347242813,0.1284844784670338,38.83
0.001,0.1288598047860654,46.08
0.0012589254117941662,0.13027033988940392,55.79
0.0015848931924611126,0.13185295724657523,66.77000000000001
0.001995262314968879,0.13222472977127017,79.58
0.0025118864315095794,0.13268653352512033,94.52000000000001
0.0031622776601683794,0.1319997643407547,112.72999999999999
0.003981071705534969,0.13190378602942937,136.19
0.005,0.13256921238486327,162.52
0.005011872336272719,0.13249917904438074,162.85999999999999
0.00630957344480193,0.12942305435730128,195.9
0.007943282347242814,0.12808254389245946,235.6
0.01,0.12633025835736614,283.36
0.012589254117941668,0.12457799868650858,341.27
0.015848931924611134,0.12223250167597477,414.25
0.01995262314968879,0.12131498821731686,503.4
0.025118864315095794,0.11885573183768303,611.6899999999999
0.03162277660168379,0.11696640573720758,744.49
0.03981071705534971,0.11527864155971974,908.95
0.05,0.11283947637338473,1109.71
0.05011872336272722,0.11279991037745221,1111.79
0.0630957344480193,0.11048789981711829,1364.09
0.07943282347242814,0.1089192597830134,1673.4299999999998
0.1,0.10716785798292858,2064.68
0.12589254117941673,0.10657722132841543,2540.4900000000002
0.15848931924611134,0.10559286429053646,3140.1099999999997
0.19952623149688792,0.10539838046615894,3884.13
0.25118864315095796,0.10476254859774889,4807.18
0.31622776601683794,0.10546436907526921,5955.96
0.3981071705534972,0.10574114806337206,7389.31
0.5011872336272722,0.10662727200870059,9170.380000000001
0.6309573444801932,0.10731284249451396,11384.710000000001
0.7943282347242815,0.10808427136554064,14152.75
1.0,0.10834760868615116,17634.239999999998
