alpha,rho,n_params
1e-06,-0.04219615050893547,0.11000000000000001
1.2589254117941661e-06,-0.03786651732536811,0.16
1.584893192461111e-06,-0.03721404686297746,0.18
1.9952623149688787e-06,-0.028862259541261454,0.32
2.511886431509577e-06,-0.01911728002275192,0.4
3.162277660168379e-06,-0.013828089940269345,0.45999999999999996
3.981071705534969e-06,-0.00967920678974837,0.5700000000000001
5.011872336272715e-06,0.005631675399291837,0.79
6.30957344480193e-06,0.017311996604800504,0.9799999999999999
7.943282347242805e-06,0.025692190576104328,1.2
1e-05,0.03901917101902513,1.4300000000000002
1.2589254117941661e-05,0.05331226341736609,1.8400000000000003
1.5848931924611107e-05,0.05626561168535227,2.2
1.9952623149688786e-05,0.06744921595962401,2.73
2.511886431509577e-05,0.07696124399752179,3.35
3.1622776601683795e-05,0.0847714423074014,4.0600000000000005
3.9810717055349695e-05,0.09696203750595858,4.85
5.011872336272725e-05,0.0962452505428807,5.92
6.309573444801929e-05,0.09992285939329193,7.159999999999999
7.943282347242806e-05,0.1035719856770948,8.559999999999999
0.0001,0.10451613688135866,10.459999999999999
0.0001258925411794166,0.10722517554657265,12.77
0.00015848931924611126,0.11002213980208546,15.51
0.00019952623149688788,0.10841832174841812,18.53
0.00025118864315095795,0.10997322497267692,22.57
0.00031622776601683794,0.1113063583290056,27.27
0.0003981071705534969,0.11311040690182392,33.480000000000004
0.000501187233627272,0.11582581348691308,40.519999999999996
0.000630957344480193,0.11730143436832888,49.42
0.0007943282347242813,0.11906395464740313,59.839999999999996
0.001,0.12080055775364504,72.58
0.0012589254117941662,0.12182338167829802,88.9
0.0015848931924611126,0.1258015689646966,108.46
0.001995262314968879,0.126405519899298,132.07
0.0025118864315095794,0.1269386627749534,160.34
0.0031622776601683794,0.12661086283514195,194.82
0.003981071705534969,0.12689486398806527,238.7
0.005,0.1270182397767065,290.18
0.005011872336272719,0.12707168302286803,290.82
0.00630957344480193,0.12591730150909047,356.02
0.007943282347242814,0.1253804808357999,434.68999999999994
0.01,0.12464713958999678,530.8
0.012589254117941668,0.1239771135098702,650.28
0.015848931924611134,0.12305058769452289,798.8
0.01995262314968879,0.12303764445744288,981.22
0.025118864315095794,0.12145955769252106,1205.1200000000001
0.03162277660168379,0.12090178722999342,1481.51
0.03981071705534971,0.1199613094723718,1827.3200000000002
0.05,0.1186516456136304,2243.25
0.05011872336272722,0.11867294807501663,2247.76
0.0630957344480193,0.11778248691490219,2772.04
0.07943282347242814,0.11674883240195866,3417.6400000000003
0.1,0.1157830188125045,4224.63
0.12589254117941673,0.11492191815268302,5215.65
0.15848931924611134,0.11358536274041472,6449.469999999999
0.19952623149688792,0.1128653123276824,7974.0
0.25118864315095796,0.11197888236251778,9860.689999999999
0.31622776601683794,0.11149354795545749,12207.45
0.3981071705534972,0.11081089722762212,15120.05
0.5011872336272722,0.11013182978418659,18721.09
0.6309573444801932,0.10981285099909746,23200.75
0.7943282347242815,0.109079720051286,28788.25
1.0,0.10893682546663808,35778.0
