alpha,rho,n_params
1e-06,0.014825943738953042,1.27
1.2589254117941661e-06,0.01908192143143344,1.52
1.584893192461111e-06,0.022245361331778346,1.8699999999999999
1.9952623149688787e-06,0.024793059548556245,2.2
2.511886431509577e-06,0.03499352082334154,2.58
3.162277660168379e-06,0.040059711310343867,3.05
3.981071705534969e-06,0.043915608280540655,3.56
5.011872336272715e-06,0.052374430778727186,4.42
6.30957344480193e-06,0.056620086404289026,5.39
7.943282347242805e-06,0.05651997854850632,6.44
1e-05,0.06495096252255106,7.540000000000001
1.2589254117941661e-05,0.06793557163773443,8.790000000000001
1.5848931924611107e-05,0.06808945970046715,10.24
1.9952623149688786e-05,0.07131194940346446,12.370000000000001
2.511886431509577e-05,0.07574708207441219,14.98
3.1622776601683795e-05,0.07713120311304758,17.8
3.9810717055349695e-05,0.08357525675751028,21.330000000000002
5.011872336272725e-05,0.09209372204214654,25.259999999999998
6.309573444801929e-05,0.09722929720240508,29.630000000000003
7.943282347242806e-05,0.09805786330541509,35.510000000000005
0.0001,0.10641913540856116,42.14
0.0001258925411794166,0.1105889722422245,50.19
0.00015848931924611126,0.11562572807688724,59.9
0.00019952623149688788,0.11493342173712218,70.85
0.00025118864315095795,0.11819972015849911,84.71000000000001
0.00031622776601683794,0.12108392227130471,100.13
0.0003981071705534969,0.12542459105073017,118.5
0.000501187233627272,0.13097802249148666,140.85999999999999
0.000630957344480193,0.13271626764266184,167.44
0.0007943282347242813,0.13743329145982924,197.8
0.001,0.14220202435404453,234.95
0.0012589254117941662,0.14232622783443744,279.09000000000003
0.0015848931924611126,0.14541624338391695,330.55
0.001995262314968879,0.15141186723185432,390.46
0.0025118864315095794,0.1507462624905201,460.89
0.0031622776601683794,0.15335238324034814,543.13
0.003981071705534969,0.1568331383157915,640.17
0.005,0.15864861899924745,754.96
0.005011872336272719,0.1587395459828827,756.12
0.00630957344480193,0.16168563057118424,891.85
0.007943282347242814,0.16338632169525522,1051.34
0.01,0.16632049076982441,1243.16
0.012589254117941668,0.16793482835565082,1470.71
0.015848931924611134,0.17060912552636898,1743.36
0.01995262314968879,0.17421265377024908,2062.73
0.025118864315095794,0.1762746513205773,2435.21
0.03162277660168379,0.17784563819570606,2872.04
0.03981071705534971,0.17965347116106373,3386.44
0.05,0.1805133833958546,3992.85
0.05011872336272722,0.18044663598094113,3999.3300000000004
0.0630957344480193,0.18125549161332483,4717.58
0.07943282347242814,0.18198504787108355,5567.99
0.1,0.18286392830111248,6569.530000000001
0.12589254117941673,0.18357469203072885,7756.18
0.15848931924611134,0.18337956584772902,9152.48
0.19952623149688792,0.18362096418643015,10791.09
0.25118864315095796,0.18347798821704409,12733.39
0.31622776601683794,0.18318729767944303,15041.679999999998
0.3981071705534972,0.18252285655470174,17787.48
0.5011872336272722,0.18250807300364058,21064.65
0.6309573444801932,0.18179804037463967,25022.28
0.7943282347242815,0.18126751311937528,29836.090000000004
1.0,0.18033396889621578,35778.0
