alpha,rho,n_params
1e-06,-0.046311842662904175,0.01
1.2589254117941661e-06,-0.045796368658240424,0.02
1.584893192461111e-06,-0.045796368658240424,0.02
1.9952623149688787e-06,-0.045796368658240424,0.02
2.511886431509577e-06,-0.045796368658240424,0.02
3.162277660168379e-06,-0.045796368658240424,0.02
3.981071705534969e-06,-0.04573287137608426,0.030000000000000006
5.011872336272715e-06,-0.04573287137608426,0.030000000000000006
6.30957344480193e-06,-0.04442727204415882,0.04
7.943282347242805e-06,-0.04333835040767139,0.05
1e-05,-0.042244181977615355,0.08
1.2589254117941661e-05,-0.04001352299293341,0.12000000000000002
1.5848931924611107e-05,-0.040664019767055914,0.13
1.9952623149688786e-05,-0.03523352082399702,0.2
2.511886431509577e-05,-0.03006297345362945,0.29
3.1622776601683795e-05,-0.02560237874433044,0.45
3.9810717055349695e-05,-0.019864958219783103,0.64
5.011872336272725e-05,-0.019432187525346284,0.8
6.309573444801929e-05,-0.020199299370706796,1.1099999999999999
7.943282347242806e-05,-0.02409655499993746,1.5699999999999998
0.0001,-0.02745039669382047,2.23
0.0001258925411794166,-0.022152161672606873,3.1399999999999997
0.00015848931924611126,-0.019875846192447474,4.08
0.00019952623149688788,-0.016813995432228435,5.99
0.00025118864315095795,-0.01790552655348771,8.260000000000002
0.00031622776601683794,-0.01653995613840001,11.459999999999999
0.0003981071705534969,-0.00847876675328292,15.940000000000001
0.000501187233627272,-0.006630000461666429,21.95
0.000630957344480193,-0.0036331514357155377,29.4
0.0007943282347242813,-0.004223831440065243,40.19
0.001,-0.0068739013447415825,54.31
0.0012589254117941662,-0.005237204016654658,73.85
0.0015848931924611126,-0.0029221101513352893,99.03
0.001995262314968879,-0.006443882084073765,131.51
0.0025118864315095794,-0.007853355372343506,173.66
0.0031622776601683794,-0.006845691271455514,229.88000000000002
0.003981071705534969,-0.008411437938968877,303.27
0.005,-0.012603339265878458,396.46
0.005011872336272719,-0.013020753067020902,397.68
0.00630957344480193,-0.015533137727979906,519.1
0.007943282347242814,-0.01720768716571875,673.48
0.01,-0.017974607423518783,864.54
0.012589254117941668,-0.019710082201764467,1108.51
0.015848931924611134,-0.023005312424587317,1412.3700000000001
0.01995262314968879,-0.02375203069447428,1781.95
0.025118864315095794,-0.024680856208678544,2228.19
0.03162277660168379,-0.026028300036053175,2764.66
0.03981071705534971,-0.02722242218603793,3403.12
0.05,-0.02772495740167511,4152.9800000000005
0.05011872336272722,-0.027759701353151933,4161.37
0.0630957344480193,-0.029681251941672003,5042.17
0.07943282347242814,-0.030490745572954316,6068.5599999999995
0.1,-0.03156127416800182,7258.860000000001
0.12589254117941673,-0.03236494039298609,8626.77
0.15848931924611134,-0.033372717645572605,10201.439999999999
0.19952623149688792,-0.03390136425756393,12013.32
0.25118864315095796,-0.034396848414786844,14079.52
0.31622776601683794,-0.03502789393628129,16455.84
0.3981071705534972,-0.0362206282422158,19187.68
0.5011872336272722,-0.03679128922452206,22350.85
0.6309573444801932,-0.037314132261501765,26059.57
0.7943282347242815,-0.036653778761257846,30458.75
1.0,-0.03659700419284286,35778.0
