alpha,rho,n_params
1e-06,-0.048089270710543766,0.0
1.2589254117941661e-06,-0.04757379670588003,0.01
1.584893192461111e-06,-0.04757379670588003,0.01
1.9952623149688787e-06,-0.04757379670588003,0.01
2.511886431509577e-06,-0.04757379670588003,0.01
3.162277660168379e-06,-0.04757379670588003,0.01
3.981071705534969e-06,-0.047510299423723854,0.02
5.011872336272715e-06,-0.047510299423723854,0.02
6.30957344480193e-06,-0.047510299423723854,0.02
7.943282347242805e-06,-0.047510299423723854,0.02
1e-05,-0.04644833191929805,0.030000000000000006
1.2589254117941661e-05,-0.046893107851058866,0.06000000000000001
1.5848931924611107e-05,-0.046893107851058866,0.06000000000000001
1.9952623149688786e-05,-0.04568086857177805,0.08
2.511886431509577e-05,-0.042592893487683726,0.11000000000000001
3.1622776601683795e-05,-0.03988891920031323,0.18
3.9810717055349695e-05,-0.03508605808502273,0.26
5.011872336272725e-05,-0.03276567381750507,0.3
6.309573444801929e-05,-0.03135109359911654,0.42000000000000004
7.943282347242806e-05,-0.03755422665020407,0.62
0.0001,-0.04340446220681176,0.95
0.0001258925411794166,-0.032372808196958924,1.3599999999999999
0.00015848931924611126,-0.029171749458684993,1.7600000000000002
0.00019952623149688788,-0.024718339193125737,2.5100000000000002
0.00025118864315095795,-0.024132042270622604,3.37
0.00031622776601683794,-0.022726061518654007,4.8100000000000005
0.0003981071705534969,-0.017198815058222145,6.720000000000001
0.000501187233627272,-0.016100056141725,9.5
0.000630957344480193,-0.01789144625586083,12.75
0.0007943282347242813,-0.01826384601839781,17.73
0.001,-0.018390003972168858,24.419999999999998
0.0012589254117941662,-0.011079842876103392,34.18
0.0015848931924611126,-0.015134348868844252,46.839999999999996
0.001995262314968879,-0.016585750277424854,62.98
0.0025118864315095794,-0.019384000325518937,83.15
0.0031622776601683794,-0.01602185942929657,110.8
0.003981071705534969,-0.015102423629590692,147.64000000000001
0.005,-0.017728381821609872,194.43
0.005011872336272719,-0.017573047432580882,194.95999999999998
0.00630957344480193,-0.01764331163499855,256.65
0.007943282347242814,-0.01930368840028922,335.68
0.01,-0.02135905710386141,433.35
0.012589254117941668,-0.024785420012287618,556.9100000000001
0.015848931924611134,-0.024371089641841977,712.12
0.01995262314968879,-0.02348974618317925,898.72
0.025118864315095794,-0.024007124349651226,1126.03
0.03162277660168379,-0.024411997827641474,1394.6100000000001
0.03981071705534971,-0.02542199945872604,1713.64
0.05,-0.025616565024052497,2086.0099999999998
0.05011872336272722,-0.02559205257566375,2090.34
0.0630957344480193,-0.027458523619471625,2521.2
0.07943282347242814,-0.029268355389018137,3018.31
0.1,-0.02914375697944473,3595.81
0.12589254117941673,-0.030013924503014933,4259.2300000000005
0.15848931924611134,-0.03192530720109336,5023.64
0.19952623149688792,-0.032243398768104205,5899.83
0.25118864315095796,-0.0327211762795152,6908.9
0.31622776601683794,-0.03336405525442992,8074.039999999999
0.3981071705534972,-0.033790393215569856,9415.82
0.5011872336272722,-0.03444928869143973,10970.060000000001
0.6309573444801932,-0.03559215218375272,12796.76
0.7943282347242815,-0.03505007711098214,14973.289999999999
1.0,-0.035811808716019425,17624.54
