alpha,rho,n_params
1e-06,-0.04194113449795859,0.01
1.2589254117941661e-06,-0.04194113449795859,0.01
1.584893192461111e-06,-0.04194113449795859,0.01
1.9952623149688787e-06,-0.04194113449795859,0.01
2.511886431509577e-06,-0.04194113449795859,0.01
3.162277660168379e-06,-0.04194113449795859,0.01
3.981071705534969e-06,-0.03992418886047981,0.02
5.011872336272715e-06,-0.03992418886047981,0.02
6.30957344480193e-06,-0.03992418886047981,0.02
7.943282347242805e-06,-0.03992418886047981,0.02
1e-05,-0.038993527087829015,0.030000000000000006
1.2589254117941661e-05,-0.038993527087829015,0.030000000000000006
1.5848931924611107e-05,-0.038993527087829015,0.030000000000000006
1.9952623149688786e-05,-0.03835880977557906,0.04
2.511886431509577e-05,-0.03835880977557906,0.04
3.1622776601683795e-05,-0.037953470644512655,0.05
3.9810717055349695e-05,-0.03711842481510559,0.07
5.011872336272725e-05,-0.03239579064009089,0.11000000000000001
6.309573444801929e-05,-0.027695955177223713,0.15
7.943282347242806e-05,-0.027004947114280493,0.17
0.0001,-0.027845897047696237,0.21000000000000002
0.0001258925411794166,-0.024593728942391663,0.32999999999999996
0.00015848931924611126,-0.017879137819972725,0.44000000000000006
0.00019952623149688788,-0.011548339649791196,0.62
0.00025118864315095795,-0.005766778616958341,0.71
0.00031622776601683794,-0.0013516883672448088,0.9199999999999999
0.0003981071705534969,0.005460387289092483,1.1400000000000001
0.000501187233627272,0.00864790902133422,1.44
0.000630957344480193,0.018330847325775255,1.85
0.0007943282347242813,0.02651116288109361,2.48
0.001,0.034910997749277015,3.22
0.0012589254117941662,0.04062955793843665,4.08
0.0015848931924611126,0.0479920882627677,5.32
0.001995262314968879,0.04958262159863152,6.9
0.0025118864315095794,0.056087561007584205,8.879999999999999
0.0031622776601683794,0.0643414180469738,11.5
0.003981071705534969,0.0682603654863243,15.190000000000001
0.005,0.06142187729323325,20.2
0.005011872336272719,0.061226467972257614,20.3
0.00630957344480193,0.059448248196494066,27.07
0.007943282347242814,0.06044801571598644,36.26
0.01,0.05998604986128372,48.65
0.012589254117941668,0.05974477299052951,64.62
0.015848931924611134,0.060521550434735394,87.85
0.01995262314968879,0.06074070021150887,118.13
0.025118864315095794,0.062623736239685,158.05
0.03162277660168379,0.06357568568656594,213.26999999999998
0.03981071705534971,0.06352824214205309,285.41999999999996
0.05,0.060827866317839395,382.53000000000003
0.05011872336272722,0.060729316818475175,383.86
0.0630957344480193,0.057606930265779,519.64
0.07943282347242814,0.05485051030732341,703.4
0.1,0.05037507477378909,953.7299999999999
0.12589254117941673,0.04540834150178602,1291.6
0.15848931924611134,0.04111992749580872,1754.05
0.19952623149688792,0.03542366036675851,2385.95
0.25118864315095796,0.03251775562451814,3232.77
0.31622776601683794,0.028923286360082325,4376.36
0.3981071705534972,0.025136365865119935,5909.530000000001
0.5011872336272722,0.021933847465929385,7928.81
0.6309573444801932,0.020278941375707054,10549.689999999999
0.7943282347242815,0.018811869481301768,13908.84
1.0,0.019429729696664004,18136.25
