alpha,rho,n_params
1e-06,-0.04194113449795859,0.01
1.2589254117941661e-06,-0.04194113449795859,0.01
1.584893192461111e-06,-0.04194113449795859,0.01
1.9952623149688787e-06,-0.04194113449795859,0.01
2.511886431509577e-06,-0.04194113449795859,0.01
3.162277660168379e-06,-0.04194113449795859,0.01
3.981071705534969e-06,-0.038832491572706004,0.030000000000000006
5.011872336272715e-06,-0.038832491572706004,0.030000000000000006
6.30957344480193e-06,-0.038832491572706004,0.030000000000000006
7.943282347242805e-06,-0.03705475899419348,0.04
1e-05,-0.03670898374868829,0.06000000000000001
1.2589254117941661e-05,-0.036147745563133736,0.07
1.5848931924611107e-05,-0.03624820477982615,0.09
1.9952623149688786e-05,-0.035851901752516825,0.1
2.511886431509577e-05,-0.035878737108320624,0.12000000000000002
3.1622776601683795e-05,-0.03293213976420773,0.15
3.9810717055349695e-05,-0.029328303632216834,0.2
5.011872336272725e-05,-0.024838440557688236,0.27
6.309573444801929e-05,-0.01542688080038932,0.4
7.943282347242806e-05,-0.016700767325324835,0.49000000000000005
0.0001,-0.0109675313020435,0.6
0.0001258925411794166,-0.004541121893118738,0.8300000000000001
0.00015848931924611126,-0.001707766606333472,1.09
0.00019952623149688788,0.000523446214991017,1.46
0.00025118864315095795,0.0015331457019816066,1.72
0.00031622776601683794,0.006956433304779031,2.13
0.0003981071705534969,0.010724520582973972,2.63
0.000501187233627272,0.014910281374799782,3.3200000000000003
0.000630957344480193,0.023988533908507546,4.18
0.0007943282347242813,0.02988736212574621,5.4399999999999995
0.001,0.03725108594642433,6.890000000000001
0.0012589254117941662,0.04290049305512252,8.85
0.0015848931924611126,0.048514473775576376,11.41
0.001995262314968879,0.05127001158700993,14.9
0.0025118864315095794,0.05592896225830564,19.25
0.0031622776601683794,0.0602790417878918,25.009999999999998
0.003981071705534969,0.06425018730326122,32.269999999999996
0.005,0.06110353861435767,42.39
0.005011872336272719,0.061104299777355334,42.55
0.00630957344480193,0.056119936703646255,56.089999999999996
0.007943282347242814,0.05569408582657254,74.19
0.01,0.0521961975143997,98.33
0.012589254117941668,0.049781854526027194,130.95
0.015848931924611134,0.05108520662559035,176.14000000000001
0.01995262314968879,0.05082333334983917,236.8
0.025118864315095794,0.0533208301867103,318.21
0.03162277660168379,0.05459251988228129,428.53999999999996
0.03981071705534971,0.05577850866499588,575.99
0.05,0.0562250999288347,774.3399999999999
0.05011872336272722,0.05643716437185028,776.9399999999999
0.0630957344480193,0.055483714961794696,1051.45
0.07943282347242814,0.053003845475619926,1421.0
0.1,0.052114162623086234,1924.23
0.12589254117941673,0.048831168875334605,2603.7599999999998
0.15848931924611134,0.04523426738279015,3528.29
0.19952623149688792,0.04077690325763133,4783.3
0.25118864315095796,0.037049824196667455,6458.88
0.31622776601683794,0.034722500014541524,8707.039999999999
0.3981071705534972,0.031681179447516736,11698.27
0.5011872336272722,0.028557813307557484,15625.329999999998
0.6309573444801932,0.024929460475479143,20746.0
0.7943282347242815,0.02344449519959649,27362.559999999998
1.0,0.022698718686985583,35778.0
