alpha,rho,n_params
1e-06,-0.04217092589036754,0.0
1.2589254117941661e-06,-0.04217092589036754,0.0
1.584893192461111e-06,-0.04217092589036754,0.0
1.9952623149688787e-06,-0.04217092589036754,0.0
2.511886431509577e-06,-0.04217092589036754,0.0
3.162277660168379e-06,-0.04159873385474542,0.030000000000000006
3.981071705534969e-06,-0.03874615346605201,0.05
5.011872336272715e-06,-0.0369172975241269,0.07
6.30957344480193e-06,-0.03199438283015902,0.11000000000000001
7.943282347242805e-06,-0.02765240008713991,0.13
1e-05,-0.026237928435415732,0.15
1.2589254117941661e-05,-0.024572181452758145,0.17
1.5848931924611107e-05,-0.011347245115081558,0.26
1.9952623149688786e-05,0.0014462764228865064,0.34
2.511886431509577e-05,0.013985490947935237,0.4600000000000001
3.1622776601683795e-05,0.016523220015959326,0.49000000000000005
3.9810717055349695e-05,0.02268601017557472,0.58
5.011872336272725e-05,0.03097123518170955,0.72
6.309573444801929e-05,0.0375061618787307,0.8300000000000001
7.943282347242806e-05,0.04752604333970776,0.9800000000000001
0.0001,0.056025159898180375,1.21
0.0001258925411794166,0.06617840536896352,1.46
0.00015848931924611126,0.06708486463633975,1.75
0.00019952623149688788,0.06809670562056494,2.08
0.00025118864315095795,0.07498776396169768,2.54
0.00031622776601683794,0.08243939785145904,3.0
0.0003981071705534969,0.08538006723334796,3.5200000000000005
0.000501187233627272,0.08593256381651995,4.33
0.000630957344480193,0.08440716473956382,5.07
0.0007943282347242813,0.08329476806209654,6.12
0.001,0.0793590114936664,7.74
0.0012589254117941662,0.07568881251727021,9.5
0.0015848931924611126,0.0747721814795392,12.190000000000001
0.001995262314968879,0.07076637019519863,14.940000000000001
0.0025118864315095794,0.07116459001914789,18.64
0.0031622776601683794,0.06808967228221896,23.29
0.003981071705534969,0.06878626721316847,29.910000000000004
0.005,0.07063393124244091,38.3
0.005011872336272719,0.07064149205118954,38.4
0.00630957344480193,0.0744090825210959,48.43
0.007943282347242814,0.0760366346359708,61.79
0.01,0.07570217907773771,78.64
0.012589254117941668,0.07630844927292599,100.85
0.015848931924611134,0.07828147955102108,128.41
0.01995262314968879,0.08046122891172705,164.62
0.025118864315095794,0.08043129778885047,213.08
0.03162277660168379,0.08203536552349788,274.04
0.03981071705534971,0.08409442521811755,354.32
0.05,0.08362810654077073,458.82
0.05011872336272722,0.08364030708767552,460.07
0.0630957344480193,0.08230109415808637,599.1899999999999
0.07943282347242814,0.08156675090925435,784.58
0.1,0.08018416676272995,1032.0700000000002
0.12589254117941673,0.0793130674329838,1362.3
0.15848931924611134,0.07766288619473884,1805.78
0.19952623149688792,0.07711564019706482,2394.9900000000002
0.25118864315095796,0.07669889757594262,3181.96
0.31622776601683794,0.07635352782888508,4242.14
0.3981071705534972,0.07610682820687359,5655.1900000000005
0.5011872336272722,0.07533147823287614,7546.26
0.6309573444801932,0.07441482922741972,10067.51
0.7943282347242815,0.07315539451668254,13409.45
1.0,0.07063301482810125,17746.8
