alpha,rho,n_params
1e-06,-0.04848261939678311,0.06000000000000001
1.2589254117941661e-06,-0.043917766033801084,0.08
1.584893192461111e-06,-0.042124740130930795,0.09
1.9952623149688787e-06,-0.03824778734201202,0.14
2.511886431509577e-06,-0.029645051842162234,0.19
3.162277660168379e-06,-0.020668927470426937,0.26
3.981071705534969e-06,-0.007662859008547797,0.35
5.011872336272715e-06,-0.0031857164300913123,0.43
6.30957344480193e-06,0.002937917471027104,0.53
7.943282347242805e-06,0.013271115893894953,0.65
1e-05,0.018239171164442004,0.78
1.2589254117941661e-05,0.031404498879489935,1.01
1.5848931924611107e-05,0.035994141697571015,1.25
1.9952623149688786e-05,0.042727569014283616,1.44
2.511886431509577e-05,0.050027317632453806,1.72
3.1622776601683795e-05,0.053775518625430806,2.08
3.9810717055349695e-05,0.057886939333857745,2.5100000000000002
5.011872336272725e-05,0.06665466120350869,3.09
6.309573444801929e-05,0.07518556782670355,3.87
7.943282347242806e-05,0.08135966300376339,4.64
0.0001,0.08697168982745587,5.55
0.0001258925411794166,0.08675345381867638,6.76
0.00015848931924611126,0.0968842996499374,8.34
0.00019952623149688788,0.10040279174782188,10.32
0.00025118864315095795,0.10453626009485666,12.629999999999999
0.00031622776601683794,0.110461771912914,15.580000000000002
0.0003981071705534969,0.11421083167388069,19.169999999999998
0.000501187233627272,0.11474079048012722,23.73
0.000630957344480193,0.11548992593591827,29.389999999999997
0.0007943282347242813,0.11876966948043725,35.89
0.001,0.11767075399903229,43.980000000000004
0.0012589254117941662,0.11935754227863624,53.989999999999995
0.0015848931924611126,0.12048413144971197,67.15
0.001995262314968879,0.12089090871505756,83.19
0.0025118864315095794,0.12182625080540879,103.69000000000001
0.0031622776601683794,0.12142761018580976,128.34
0.003981071705534969,0.12212713602187433,159.16
0.005,0.12117135207211419,197.95
0.005011872336272719,0.12109341441660541,198.31
0.00630957344480193,0.12029245137923986,245.65
0.007943282347242814,0.11782321358501342,304.36
0.01,0.11664132938802299,375.87
0.012589254117941668,0.114116971295472,464.51000000000005
0.015848931924611134,0.11333351894064918,575.13
0.01995262314968879,0.10978727916026547,710.83
0.025118864315095794,0.10736483693130279,878.29
0.03162277660168379,0.10362159592390685,1082.3200000000002
0.03981071705534971,0.10046959204121682,1332.97
0.05,0.09808217770266095,1636.15
0.05011872336272722,0.09810075057918628,1639.42
0.0630957344480193,0.09479343757236722,2011.56
0.07943282347242814,0.09076669950256648,2460.02
0.1,0.08632577968338255,3004.3599999999997
0.12589254117941673,0.07977546516741289,3657.9900000000002
0.15848931924611134,0.07441417342686708,4445.34
0.19952623149688792,0.0698062649641106,5384.16
0.25118864315095796,0.06480184169952721,6504.63
0.31622776601683794,0.059525322253609195,7828.42
0.3981071705534972,0.054053639055656896,9377.880000000001
0.5011872336272722,0.04849002811565155,11192.52
0.6309573444801932,0.04369724446105196,13304.570000000002
0.7943282347242815,0.038257845431002545,15786.39
1.0,0.03365404618624318,18708.489999999998
