alpha,rho,n_params
1e-06,-0.0415908248565938,0.01
1.2589254117941661e-06,-0.0415908248565938,0.01
1.584893192461111e-06,-0.0415908248565938,0.01
1.9952623149688787e-06,-0.039509908204846476,0.02
2.511886431509577e-06,-0.03896457318419207,0.030000000000000006
3.162277660168379e-06,-0.03896457318419207,0.030000000000000006
3.981071705534969e-06,-0.039319455004548934,0.04
5.011872336272715e-06,-0.03918926925066685,0.06000000000000001
6.30957344480193e-06,-0.03937267459814166,0.09
7.943282347242805e-06,-0.03937267459814166,0.09
1e-05,-0.03923114625946733,0.13
1.2589254117941661e-05,-0.0394875631362281,0.15
1.5848931924611107e-05,-0.03902283449177959,0.2
1.9952623149688786e-05,-0.03922127251063717,0.21000000000000002
2.511886431509577e-05,-0.03931431040248583,0.22000000000000003
3.1622776601683795e-05,-0.03512422509598297,0.32
3.9810717055349695e-05,-0.036966721068996934,0.41
5.011872336272725e-05,-0.03554557334407395,0.48
6.309573444801929e-05,-0.03134859094371447,0.6
7.943282347242806e-05,-0.028727670447449755,0.72
0.0001,-0.026698029565197796,0.95
0.0001258925411794166,-0.023921644056466587,1.19
0.00015848931924611126,-0.01969388184718362,1.4200000000000002
0.00019952623149688788,-0.014666868139369927,1.9
0.00025118864315095795,-0.014318372966486664,2.4899999999999998
0.00031622776601683794,-0.009311141944499545,3.2600000000000002
0.0003981071705534969,-0.00967992301655974,4.17
0.000501187233627272,-0.0032948502991215546,5.12
0.000630957344480193,-0.0019078430360365626,6.7
0.0007943282347242813,0.0032191149627798414,8.66
0.001,0.005018140117800641,11.309999999999999
0.0012589254117941662,0.008915118542955746,14.669999999999998
0.0015848931924611126,0.008800986781697119,18.68
0.001995262314968879,0.00914332827922682,23.7
0.0025118864315095794,0.011958434075905407,30.46
0.0031622776601683794,0.019388591785110074,39.33
0.003981071705534969,0.01955308797427622,50.29
0.005,0.023099484839670642,64.01
0.005011872336272719,0.02304078860867789,64.17
0.00630957344480193,0.0272853791882616,81.49
0.007943282347242814,0.03060631423981866,103.75999999999999
0.01,0.033737049788772094,130.60999999999999
0.012589254117941668,0.039042755210877376,166.2
0.015848931924611134,0.042002480887416635,210.71999999999997
0.01995262314968879,0.04421240530834876,267.93
0.025118864315095794,0.0457885159810225,341.06
0.03162277660168379,0.04662462727817191,431.43
0.03981071705534971,0.04612435054873419,550.62
0.05,0.044822977609603507,698.5699999999999
0.05011872336272722,0.04475618401602456,700.36
0.0630957344480193,0.04284372744450954,890.79
0.07943282347242814,0.040798903162341915,1138.6200000000001
0.1,0.03790076056693225,1455.78
0.12589254117941673,0.035285792427510024,1866.05
0.15848931924611134,0.03260448751581048,2400.21
0.19952623149688792,0.02972179556230207,3089.13
0.25118864315095796,0.025665346618719297,3985.9300000000003
0.31622776601683794,0.022571833081673168,5142.55
0.3981071705534972,0.01923892974616253,6631.530000000001
0.5011872336272722,0.01777494265409411,8558.02
0.6309573444801932,0.01336324544345011,11040.42
0.7943282347242815,0.007784002468792735,14214.9
1.0,0.0017736755142888807,18262.56
