alpha,rho,n_params
1e-06,-0.04820038301383016,0.02
1.2589254117941661e-06,-0.04850836370490004,0.030000000000000006
1.584893192461111e-06,-0.04850836370490004,0.030000000000000006
1.9952623149688787e-06,-0.049149235047010034,0.04
2.511886431509577e-06,-0.04862607167055105,0.05
3.162277660168379e-06,-0.04862607167055105,0.05
3.981071705534969e-06,-0.046877511090849464,0.07
5.011872336272715e-06,-0.044840447937746865,0.1
6.30957344480193e-06,-0.04361627193248208,0.13
7.943282347242805e-06,-0.04418275718269649,0.13999999999999999
1e-05,-0.04452499665908245,0.16
1.2589254117941661e-05,-0.044311677308575395,0.24
1.5848931924611107e-05,-0.04433871630606045,0.35
1.9952623149688786e-05,-0.04294984555234587,0.4600000000000001
2.511886431509577e-05,-0.04319148979703113,0.58
3.1622776601683795e-05,-0.04063477143106768,0.75
3.9810717055349695e-05,-0.035921899329681,0.95
5.011872336272725e-05,-0.030285939771698866,1.27
6.309573444801929e-05,-0.02754622175589025,1.7100000000000002
7.943282347242806e-05,-0.019602102755694788,2.12
0.0001,-0.01553345600083662,2.81
0.0001258925411794166,-0.01569545395647488,3.8299999999999996
0.00015848931924611126,-0.011481346435679685,5.17
0.00019952623149688788,-0.0072084874693714735,6.94
0.00025118864315095795,-0.002021387188690385,9.08
0.00031622776601683794,0.0023699650318663914,11.86
0.0003981071705534969,0.003320559530925212,14.86
0.000501187233627272,0.006510971821690979,19.14
0.000630957344480193,0.01575619752283229,25.07
0.0007943282347242813,0.02648136663612146,31.97
0.001,0.028999597883875267,41.339999999999996
0.0012589254117941662,0.029352187492479937,53.27
0.0015848931924611126,0.030433056458315854,68.07000000000001
0.001995262314968879,0.03191949667485206,86.9
0.0025118864315095794,0.032041108214781656,111.00999999999999
0.0031622776601683794,0.02845048501514837,140.75
0.003981071705534969,0.027092329205672682,179.18
0.005,0.02566434968771055,228.35
0.005011872336272719,0.02549901309108054,228.82
0.00630957344480193,0.025453619008827942,293.37
0.007943282347242814,0.02082016423557728,374.6
0.01,0.02040628298332271,479.16999999999996
0.012589254117941668,0.02049673749081361,610.12
0.015848931924611134,0.018227436494042404,776.6899999999999
0.01995262314968879,0.0170651012821977,984.4200000000001
0.025118864315095794,0.01633454188468119,1242.67
0.03162277660168379,0.014547501281369413,1562.08
0.03981071705534971,0.011864597958697829,1945.22
0.05,0.009657926292719426,2397.3900000000003
0.05011872336272722,0.009769323005453795,2402.62
0.0630957344480193,0.007668654809320883,2947.9
0.07943282347242814,0.005611624223092822,3586.8
0.1,0.0026976575085632354,4325.07
0.12589254117941673,0.0003711515167215907,5174.4800000000005
0.15848931924611134,-0.0023773022266254636,6145.2699999999995
0.19952623149688792,-0.0032904005581843496,7228.65
0.25118864315095796,-0.0051945769567058545,8430.97
0.31622776601683794,-0.005396792381290596,9740.05
0.3981071705534972,-0.006560622412925247,11160.9
0.5011872336272722,-0.007989718862398564,12686.07
0.6309573444801932,-0.009888729850313978,14331.38
0.7943282347242815,-0.010690167998286332,16123.01
1.0,-0.009447338531773186,18185.91
