alpha,rho,n_params
1e-06,-0.009430541981227912,0.6599999999999999
1.2589254117941661e-06,-0.0014515480530792489,0.82
1.584893192461111e-06,0.00478530545493138,0.95
1.9952623149688787e-06,0.017302328326589893,1.2
2.511886431509577e-06,0.02729933668445772,1.53
3.162277660168379e-06,0.029627602387011974,1.86
3.981071705534969e-06,0.0388436624301821,2.25
5.011872336272715e-06,0.04114047129964203,2.7399999999999998
6.30957344480193e-06,0.04833479531307043,3.3899999999999997
7.943282347242805e-06,0.05306728941773524,3.95
1e-05,0.0634283007194962,4.7
1.2589254117941661e-05,0.07645636157271782,5.65
1.5848931924611107e-05,0.084296505624463,6.67
1.9952623149688786e-05,0.09140588835018447,7.959999999999999
2.511886431509577e-05,0.09883004555544547,9.52
3.1622776601683795e-05,0.10871838967419027,11.35
3.9810717055349695e-05,0.11206440227610755,13.49
5.011872336272725e-05,0.12096125502038575,15.8
6.309573444801929e-05,0.1296675215399031,18.7
7.943282347242806e-05,0.13273346167832903,22.419999999999998
0.0001,0.13718930629718792,26.45
0.0001258925411794166,0.1415387335728717,30.97
0.00015848931924611126,0.14722538812672406,36.84
0.00019952623149688788,0.15085509013411455,43.54
0.00025118864315095795,0.1565418179379502,51.64
0.00031622776601683794,0.15748827097275656,60.96
0.0003981071705534969,0.15942807493722236,71.61
0.000501187233627272,0.16084978921118975,84.77000000000001
0.000630957344480193,0.16216088368579823,101.08
0.0007943282347242813,0.16213438974819352,119.6
0.001,0.16258672932353785,142.85
0.0012589254117941662,0.16405643698655284,170.20999999999998
0.0015848931924611126,0.16355964513563853,202.82
0.001995262314968879,0.16388394397274236,243.32
0.0025118864315095794,0.16313280074019032,289.51
0.0031622776601683794,0.16355711115129618,345.63
0.003981071705534969,0.1633566731525931,412.11
0.005,0.1614449990420253,489.87
0.005011872336272719,0.1615344256446334,490.86
0.00630957344480193,0.16049369569562744,587.22
0.007943282347242814,0.1607420429040322,701.52
0.01,0.15951284400359172,840.8
0.012589254117941668,0.15980951201684238,1006.36
0.015848931924611134,0.1599276633097207,1208.97
0.01995262314968879,0.15981357285639183,1449.06
0.025118864315095794,0.15940495375440353,1739.8200000000002
0.03162277660168379,0.15981394910551233,2083.8599999999997
0.03981071705534971,0.15866249750478972,2497.57
0.05,0.15732912922177222,2989.5299999999997
0.05011872336272722,0.15725443400469125,2995.34
0.0630957344480193,0.15589333002244768,3590.47
0.07943282347242814,0.1548536588263747,4316.969999999999
0.1,0.1529342453318588,5190.68
0.12589254117941673,0.15095384413380042,6254.36
0.15848931924611134,0.1484087276542966,7534.63
0.19952623149688792,0.1457335354822548,9100.97
0.25118864315095796,0.14298464289766682,11006.42
0.31622776601683794,0.1402810725194027,13322.560000000001
0.3981071705534972,0.13733167659247578,16160.220000000001
0.5011872336272722,0.1347402770528992,19636.64
0.6309573444801932,0.13192219904521094,23914.82
0.7943282347242815,0.12983786914309206,29198.609999999997
1.0,0.1292779537121386,35778.0
