alpha,rho,n_params
1e-06,0.0878303602679178,8.11
1.2589254117941661e-06,0.0924273839613415,9.629999999999999
1.584893192461111e-06,0.10031051640244146,11.55
1.9952623149688787e-06,0.10086366031553096,13.4
2.511886431509577e-06,0.10116113638551454,15.530000000000001
3.162277660168379e-06,0.10212336809637637,18.65
3.981071705534969e-06,0.10440381743141516,21.8
5.011872336272715e-06,0.10454059320940609,25.419999999999998
6.30957344480193e-06,0.10928615704738112,29.82
7.943282347242805e-06,0.1123635698911524,35.56
1e-05,0.11302414684726074,41.95
1.2589254117941661e-05,0.11637636044270742,49.11
1.5848931924611107e-05,0.11754701658856101,58.029999999999994
1.9952623149688786e-05,0.11971116531652719,68.1
2.511886431509577e-05,0.1204933029337758,78.97
3.1622776601683795e-05,0.11952766633809382,92.88
3.9810717055349695e-05,0.1219653920028679,108.62
5.011872336272725e-05,0.12269747290147434,125.32000000000001
6.309573444801929e-05,0.12093142125402649,145.16
7.943282347242806e-05,0.12388182094157274,168.67000000000002
0.0001,0.12458300852944018,194.64000000000001
0.0001258925411794166,0.12517147841458454,223.55
0.00015848931924611126,0.12493546430524412,258.56
0.00019952623149688788,0.12369118738956883,297.1
0.00025118864315095795,0.12316471491794675,341.72
0.00031622776601683794,0.12161777371587916,393.03000000000003
0.0003981071705534969,0.12108524716195015,450.05
0.000501187233627272,0.12022420580869062,516.51
0.000630957344480193,0.11856291786802602,590.76
0.0007943282347242813,0.1170015906678606,674.53
0.001,0.11675676364918505,767.22
0.0012589254117941662,0.11408139417124319,872.4799999999999
0.0015848931924611126,0.11229811537498553,990.9
0.001995262314968879,0.11005314126238704,1125.3200000000002
0.0025118864315095794,0.10886366544187216,1274.3899999999999
0.0031622776601683794,0.10742277823328661,1439.84
0.003981071705534969,0.10442321941524806,1620.8899999999999
0.005,0.10242628674693484,1818.7
0.005011872336272719,0.10236386742479793,1821.15
0.00630957344480193,0.09925473678607716,2046.2900000000002
0.007943282347242814,0.09711165585336971,2293.71
0.01,0.09517481737172435,2566.42
0.012589254117941668,0.0918181699319787,2864.85
0.015848931924611134,0.08827423166406607,3196.63
0.01995262314968879,0.08634605256562138,3558.3
0.025118864315095794,0.08312157801409423,3955.7699999999995
0.03162277660168379,0.08021823140492887,4385.91
0.03981071705534971,0.07753757215672052,4858.18
0.05,0.07495877355798451,5364.25
0.05011872336272722,0.07486326126317837,5369.5599999999995
0.0630957344480193,0.07179792330233624,5928.219999999999
0.07943282347242814,0.0694217158830756,6529.75
0.1,0.06667525989968094,7185.07
0.12589254117941673,0.06419144330721786,7900.37
0.15848931924611134,0.06178712895267553,8679.99
0.19952623149688792,0.05933895353814913,9528.8
0.25118864315095796,0.057698268498278985,10462.36
0.31622776601683794,0.05586190245654625,11486.33
0.3981071705534972,0.05429313678128352,12616.61
0.5011872336272722,0.05237804493061743,13876.6
0.6309573444801932,0.0506175821382423,15315.61
0.7943282347242815,0.04907958513059917,16981.34
1.0,0.04924004486958448,18955.760000000002
