alpha,rho,n_params
1e-06,-0.04632642942004961,0.0
1.2589254117941661e-06,-0.04632642942004961,0.0
1.584893192461111e-06,-0.04632642942004961,0.0
1.9952623149688787e-06,-0.04632642942004961,0.0
2.511886431509577e-06,-0.04632642942004961,0.0
3.162277660168379e-06,-0.04632642942004961,0.0
3.981071705534969e-06,-0.04632642942004961,0.0
5.011872336272715e-06,-0.04632642942004961,0.0
6.30957344480193e-06,-0.04632642942004961,0.0
7.943282347242805e-06,-0.04632642942004961,0.0
1e-05,-0.04632642942004961,0.0
1.2589254117941661e-05,-0.04632642942004961,0.0
1.5848931924611107e-05,-0.04632642942004961,0.0
1.9952623149688786e-05,-0.045383332736977804,0.01
2.511886431509577e-05,-0.045383332736977804,0.01
3.1622776601683795e-05,-0.045383332736977804,0.01
3.9810717055349695e-05,-0.044760833305858165,0.02
5.011872336272725e-05,-0.04748343856505559,0.08
6.309573444801929e-05,-0.04563608462548756,0.14
7.943282347242806e-05,-0.04890700685697158,0.2
0.0001,-0.04414920458934439,0.35
0.0001258925411794166,-0.04073875132475114,0.51
0.00015848931924611126,-0.041523206826265216,0.77
0.00019952623149688788,-0.03859936181303703,1.1199999999999999
0.00025118864315095795,-0.03786416580919019,1.58
0.00031622776601683794,-0.037489047631348575,2.2800000000000002
0.0003981071705534969,-0.04269915940394839,3.22
0.000501187233627272,-0.038632258479197726,4.91
0.000630957344480193,-0.03796811143838229,6.8
0.0007943282347242813,-0.03994178477367293,9.75
0.001,-0.03216738280911315,14.24
0.0012589254117941662,-0.024938275418119514,19.65
0.0015848931924611126,-0.020464778636346305,27.21
0.001995262314968879,-0.01569880097162483,37.37
0.0025118864315095794,-0.009352048517440096,50.25
0.0031622776601683794,-0.0005881905110245597,67.4
0.003981071705534969,0.006100472715586553,91.56
0.005,0.010609129563173674,122.58
0.005011872336272719,0.010714465317347053,123.04
0.00630957344480193,0.014308487518492907,165.37
0.007943282347242814,0.015116282503944279,219.43
0.01,0.015643205714110826,290.14
0.012589254117941668,0.016736295353490548,384.46
0.015848931924611134,0.015136270023310106,506.89
0.01995262314968879,0.01372116029213516,665.3900000000001
0.025118864315095794,0.01034737188869261,870.6200000000001
0.03162277660168379,0.0075036847515694465,1137.6399999999999
0.03981071705534971,0.005608607954080203,1481.22
0.05,0.004136266599907418,1912.2
0.05011872336272722,0.004024390697713291,1917.11
0.0630957344480193,0.0005520597805628878,2470.62
0.07943282347242814,-0.0016199160100611586,3163.2799999999997
0.1,-0.003747526321276133,4027.9300000000003
0.12589254117941673,-0.006194518965018783,5098.29
0.15848931924611134,-0.008217483577449664,6422.71
0.19952623149688792,-0.010950439305293127,8048.210000000001
0.25118864315095796,-0.014168178851333627,10037.99
0.31622776601683794,-0.01746318546028699,12478.460000000001
0.3981071705534972,-0.02031068579830023,15472.0
0.5011872336272722,-0.023604724131494746,19111.66
0.6309573444801932,-0.024607468908119042,23562.870000000003
0.7943282347242815,-0.02560765779481618,29023.79
1.0,-0.02576074225433404,35778.0
