alpha,rho,n_params
1e-06,-0.05290631162971674,0.0
1.2589254117941661e-06,-0.05290631162971674,0.0
1.584893192461111e-06,-0.05290631162971674,0.0
1.9952623149688787e-06,-0.05290631162971674,0.0
2.511886431509577e-06,-0.05290631162971674,0.0
3.162277660168379e-06,-0.05290631162971674,0.0
3.981071705534969e-06,-0.05504745431009036,0.01
5.011872336272715e-06,-0.05455873942003375,0.030000000000000006
6.30957344480193e-06,-0.05241904366969734,0.05
7.943282347242805e-06,-0.05192499259746678,0.06000000000000001
1e-05,-0.050039898545429194,0.12000000000000002
1.2589254117941661e-05,-0.04450218755597909,0.17
1.5848931924611107e-05,-0.03807976551698748,0.22000000000000003
1.9952623149688786e-05,-0.0351743113485202,0.25
2.511886431509577e-05,-0.027701568302172554,0.41
3.1622776601683795e-05,-0.022389835187745115,0.49000000000000005
3.9810717055349695e-05,-0.01709338769388317,0.62
5.011872336272725e-05,-0.008723408313100287,0.75
6.309573444801929e-05,0.0004969383973699184,0.99
7.943282347242806e-05,0.004917692216700794,1.17
0.0001,0.011428700078419892,1.58
0.0001258925411794166,0.022495095854186947,2.1399999999999997
0.00015848931924611126,0.02795136678804181,2.66
0.00019952623149688788,0.037284965225899545,3.4299999999999997
0.00025118864315095795,0.049696792968013354,4.42
0.00031622776601683794,0.05382159915460792,5.75
0.0003981071705534969,0.06272496845697044,7.25
0.000501187233627272,0.0707446839108233,9.52
0.000630957344480193,0.0702123989611821,12.290000000000001
0.0007943282347242813,0.07603629521067821,15.719999999999999
0.001,0.07578625113887437,20.25
0.0012589254117941662,0.08216929784608994,26.15
0.0015848931924611126,0.08349923261637845,33.18
0.001995262314968879,0.08737115411109138,43.44
0.0025118864315095794,0.08613394854104597,55.98
0.0031622776601683794,0.08715112491657258,72.22999999999999
0.003981071705534969,0.0908907931895385,92.84
0.005,0.09342790353870459,119.75999999999999
0.005011872336272719,0.09332171771269646,120.10999999999999
0.00630957344480193,0.09693593967433457,155.01
0.007943282347242814,0.09910585221263646,200.5
0.01,0.10296252736653133,258.32
0.012589254117941668,0.10316753170026076,332.71999999999997
0.015848931924611134,0.10217843425205438,427.43999999999994
0.01995262314968879,0.10164022834180504,550.04
0.025118864315095794,0.10202570251793937,707.85
0.03162277660168379,0.10088014878145815,909.36
0.03981071705534971,0.09870821294178303,1164.53
0.05,0.09571360016743413,1494.16
0.05011872336272722,0.09557695283413185,1497.94
0.0630957344480193,0.0924367845442254,1927.8799999999999
0.07943282347242814,0.09049308263549605,2481.02
0.1,0.08737789133670895,3188.29
0.12589254117941673,0.08463152718192626,4096.24
0.15848931924611134,0.08342702790610286,5247.36
0.19952623149688792,0.08148947784198143,6711.12
0.25118864315095796,0.0798127461205792,8578.41
0.31622776601683794,0.07819306870628581,10930.8
0.3981071705534972,0.07630808894283422,13897.74
0.5011872336272722,0.07417454630837739,17633.1
0.6309573444801932,0.07133806434196326,22343.79
0.7943282347242815,0.06915865649036095,28293.85
1.0,0.06744348574063005,35778.0
