alpha,rho,n_params
1e-06,-0.05292709799879212,0.01
1.2589254117941661e-06,-0.051347400222441,0.030000000000000006
1.584893192461111e-06,-0.051951867950447386,0.04
1.9952623149688787e-06,-0.05018203468855181,0.07
2.511886431509577e-06,-0.048196454246379125,0.1
3.162277660168379e-06,-0.045036200407336004,0.13999999999999999
3.981071705534969e-06,-0.04401312623190969,0.15
5.011872336272715e-06,-0.04133180465616191,0.22999999999999998
6.30957344480193e-06,-0.03642183233256267,0.27999999999999997
7.943282347242805e-06,-0.028698438752180883,0.33999999999999997
1e-05,-0.014007563904468612,0.44000000000000006
1.2589254117941661e-05,-0.007441612592671709,0.54
1.5848931924611107e-05,0.004294794665112877,0.64
1.9952623149688786e-05,0.019303208862347022,0.74
2.511886431509577e-05,0.026132530181299296,0.89
3.1622776601683795e-05,0.03436766061766497,1.05
3.9810717055349695e-05,0.04053708035167579,1.3299999999999998
5.011872336272725e-05,0.04788337369972554,1.64
6.309573444801929e-05,0.06278515571109373,1.92
7.943282347242806e-05,0.0634497398187179,2.27
0.0001,0.06841137945434175,2.62
0.0001258925411794166,0.07129822454913023,3.2700000000000005
0.00015848931924611126,0.07113893564031011,3.97
0.00019952623149688788,0.07123597167941342,4.83
0.00025118864315095795,0.07069302152120961,5.96
0.00031622776601683794,0.07532982620202035,7.390000000000001
0.0003981071705534969,0.07034773158543264,8.99
0.000501187233627272,0.06384637570357826,11.39
0.000630957344480193,0.06340899834234333,14.280000000000001
0.0007943282347242813,0.061960956038310866,18.25
0.001,0.05857553621992312,22.869999999999997
0.0012589254117941662,0.05059161305686756,29.369999999999997
0.0015848931924611126,0.05141286232139732,37.71
0.001995262314968879,0.05184608271107498,48.16
0.0025118864315095794,0.05776360442612305,60.85
0.0031622776601683794,0.05631227790774583,78.47
0.003981071705534969,0.05922582593264146,100.6
0.005,0.06013545435335369,128.95
0.005011872336272719,0.06023407623654512,129.26
0.00630957344480193,0.06012318675324939,163.51
0.007943282347242814,0.06343711620613669,210.01
0.01,0.062107154803014784,268.8
0.012589254117941668,0.060842912049813604,344.3
0.015848931924611134,0.05786134368864093,442.14
0.01995262314968879,0.05325478507807829,567.45
0.025118864315095794,0.050025950248852535,725.63
0.03162277660168379,0.045896783788193715,929.0600000000001
0.03981071705534971,0.04184825843945612,1188.06
0.05,0.03943940685181129,1521.76
0.05011872336272722,0.03923926131883047,1525.66
0.0630957344480193,0.036572757038674505,1957.1799999999998
0.07943282347242814,0.0356192731248412,2511.92
0.1,0.03483597082210309,3218.4900000000002
0.12589254117941673,0.034248586127504387,4123.95
0.15848931924611134,0.034833179144457195,5280.99
0.19952623149688792,0.033995272085139056,6744.87
0.25118864315095796,0.035419646855356854,8605.74
0.31622776601683794,0.036166214129304576,10959.15
0.3981071705534972,0.03678284812212893,13932.62
0.5011872336272722,0.03781980427937344,17683.45
0.6309573444801932,0.03926445546187069,22398.91
0.7943282347242815,0.03958461481594658,28328.96
1.0,0.040264774270406575,35778.0
