alpha,rho,n_params
1e-06,-0.05292709799879212,0.01
1.2589254117941661e-06,-0.05292709799879212,0.01
1.584893192461111e-06,-0.05292709799879212,0.01
1.9952623149688787e-06,-0.05292709799879212,0.01
2.511886431509577e-06,-0.05292709799879212,0.01
3.162277660168379e-06,-0.05204470640797372,0.02
3.981071705534969e-06,-0.05204470640797372,0.02
5.011872336272715e-06,-0.05301969054610593,0.06000000000000001
6.30957344480193e-06,-0.05231573313818919,0.08
7.943282347242805e-06,-0.04741016612034134,0.11000000000000001
1e-05,-0.042216315516704475,0.14
1.2589254117941661e-05,-0.04273642738865978,0.15
1.5848931924611107e-05,-0.03460459369127799,0.19
1.9952623149688786e-05,-0.03325321569108276,0.2
2.511886431509577e-05,-0.029807812914108806,0.26
3.1622776601683795e-05,-0.025544692320223505,0.3
3.9810717055349695e-05,-0.01890257403385851,0.39
5.011872336272725e-05,-0.013130082980695295,0.5
6.309573444801929e-05,0.0002494738072723383,0.5900000000000001
7.943282347242806e-05,-0.00040987472176159045,0.75
0.0001,-0.0007668343042340436,0.8800000000000001
0.0001258925411794166,0.00014755381191457195,1.2
0.00015848931924611126,0.0011673573214594619,1.6
0.00019952623149688788,0.001355148411460887,2.0
0.00025118864315095795,0.009187586661098781,2.62
0.00031622776601683794,0.012349042701973192,3.3899999999999997
0.0003981071705534969,0.012129571148908978,4.220000000000001
0.000501187233627272,0.012524699170288917,5.43
0.000630957344480193,0.01666435080819219,6.99
0.0007943282347242813,0.01952527376858811,9.03
0.001,0.025275067647102772,11.53
0.0012589254117941662,0.02297211049518554,15.02
0.0015848931924611126,0.028019939352325895,19.5
0.001995262314968879,0.024792248048226575,24.9
0.0025118864315095794,0.029395971391009117,31.47
0.0031622776601683794,0.029830120855079984,40.92
0.003981071705534969,0.03282615891357455,52.5
0.005,0.03554903700977159,67.11
0.005011872336272719,0.03518936399448207,67.22999999999999
0.00630957344480193,0.036507540788913675,85.57000000000001
0.007943282347242814,0.043277197128542465,109.89000000000001
0.01,0.04550230643706518,140.05
0.012589254117941668,0.04507776907485008,178.38
0.015848931924611134,0.04663956253857982,228.20999999999998
0.01995262314968879,0.044376276545076435,293.05
0.025118864315095794,0.043966909822268245,373.98
0.03162277660168379,0.039525726453696765,478.03000000000003
0.03981071705534971,0.037068936536419336,610.21
0.05,0.03653190544669942,778.9399999999999
0.05011872336272722,0.03641587137303937,780.9300000000001
0.0630957344480193,0.03471430757578392,998.1600000000001
0.07943282347242814,0.034438370890120126,1278.76
0.1,0.03493749033560238,1636.9299999999998
0.12589254117941673,0.034359651880393895,2094.58
0.15848931924611134,0.03400544004074994,2676.29
0.19952623149688792,0.035240785398560716,3414.45
0.25118864315095796,0.03650051991372171,4350.35
0.31622776601683794,0.037675253030836645,5529.7699999999995
0.3981071705534972,0.03818832545555362,7013.43
0.5011872336272722,0.038979070853250745,8884.060000000001
0.6309573444801932,0.040896066002664606,11245.460000000001
0.7943282347242815,0.04208142015824519,14210.34
1.0,0.04312201784166446,17936.79
