alpha,rho,n_params
1e-06,-0.02442163000962411,0.06000000000000001
1.2589254117941661e-06,-0.022097129464433464,0.09
1.584893192461111e-06,-0.019910599088002152,0.12000000000000002
1.9952623149688787e-06,-0.014825729347365858,0.18
2.511886431509577e-06,-0.010931764565304019,0.26
3.162277660168379e-06,-0.009695497594633593,0.32
3.981071705534969e-06,-0.009026259268134693,0.39
5.011872336272715e-06,-0.007192509473293368,0.45
6.30957344480193e-06,-0.0035785805347926984,0.6
7.943282347242805e-06,-0.0010730172412012772,0.73
1e-05,0.0025590102374687916,0.96
1.2589254117941661e-05,0.0025465510642512334,1.2
1.5848931924611107e-05,0.006282701102107669,1.51
1.9952623149688786e-05,0.007283150400873704,1.81
2.511886431509577e-05,0.012310498740720615,2.2600000000000002
3.1622776601683795e-05,0.016062425904314108,2.69
3.9810717055349695e-05,0.02385187828794135,3.38
5.011872336272725e-05,0.026913410598234218,4.2
6.309573444801929e-05,0.030737419017321417,5.12
7.943282347242806e-05,0.033548454690958365,6.32
0.0001,0.03748949820635444,7.7700000000000005
0.0001258925411794166,0.03927309040848069,9.440000000000001
0.00015848931924611126,0.042529915356980266,11.72
0.00019952623149688788,0.042612701868495736,14.2
0.00025118864315095795,0.04584152989196745,17.56
0.00031622776601683794,0.04661645420104472,21.69
0.0003981071705534969,0.0496639071603582,26.72
0.000501187233627272,0.05233501750361824,32.8
0.000630957344480193,0.0521395052506065,39.82
0.0007943282347242813,0.052810858321118107,48.32
0.001,0.055025814103648076,58.85
0.0012589254117941662,0.055406335193480316,71.49
0.0015848931924611126,0.056988888878492,86.31
0.001995262314968879,0.05812330924709673,103.82000000000001
0.0025118864315095794,0.05966202949572452,126.34
0.0031622776601683794,0.060955788336892414,153.45
0.003981071705534969,0.06212956833828766,186.10999999999999
0.005,0.06334721137087586,224.44
0.005011872336272719,0.06341060536852786,224.84
0.00630957344480193,0.06485690360462562,272.3
0.007943282347242814,0.06600679426808927,329.69
0.01,0.06682951277175622,398.41999999999996
0.012589254117941668,0.06787610423807447,480.98
0.015848931924611134,0.06831595964320011,582.23
0.01995262314968879,0.06947572833672631,702.7
0.025118864315095794,0.07000642989262737,847.75
0.03162277660168379,0.07093592389121618,1024.83
0.03981071705534971,0.07153864960847142,1237.45
0.05,0.07191889375189413,1490.6200000000001
0.05011872336272722,0.07193587226911816,1493.74
0.0630957344480193,0.07212026144916714,1803.92
0.07943282347242814,0.0719652957332971,2184.3
0.1,0.0719567180612235,2640.19
0.12589254117941673,0.071690058774346,3194.41
0.15848931924611134,0.07149409555085254,3873.22
0.19952623149688792,0.07138569234143263,4692.64
0.25118864315095796,0.07143250551756422,5689.780000000001
0.31622776601683794,0.07124665611397343,6907.889999999999
0.3981071705534972,0.07168894835073047,8380.27
0.5011872336272722,0.071848841993883,10168.36
0.6309573444801932,0.07180389685611326,12360.2
0.7943282347242815,0.07162818423107228,15038.26
1.0,0.0704268836127962,18329.120000000003
