alpha,rho,n_params
1e-06,-0.04951220218195121,0.0
1.2589254117941661e-06,-0.04951220218195121,0.0
1.584893192461111e-06,-0.04951220218195121,0.0
1.9952623149688787e-06,-0.04951220218195121,0.0
2.511886431509577e-06,-0.04951220218195121,0.0
3.162277660168379e-06,-0.04951220218195121,0.0
3.981071705534969e-06,-0.050744183983428025,0.01
5.011872336272715e-06,-0.04754526130218016,0.030000000000000006
6.30957344480193e-06,-0.04749916443910141,0.04
7.943282347242805e-06,-0.04749916443910141,0.04
1e-05,-0.04678285794578117,0.05
1.2589254117941661e-05,-0.044597930351599445,0.08
1.5848931924611107e-05,-0.04613323058575823,0.11000000000000001
1.9952623149688786e-05,-0.04482753523749846,0.13
2.511886431509577e-05,-0.042762227719140435,0.15
3.1622776601683795e-05,-0.04279937021513117,0.16
3.9810717055349695e-05,-0.04192070496629645,0.19
5.011872336272725e-05,-0.03796428144467655,0.24000000000000005
6.309573444801929e-05,-0.03768843644521488,0.27
7.943282347242806e-05,-0.0336899813862599,0.34
0.0001,-0.0283710338351723,0.43
0.0001258925411794166,-0.028074639106320354,0.49000000000000005
0.00015848931924611126,-0.029409241420606726,0.6
0.00019952623149688788,-0.02715917235383273,0.6900000000000001
0.00025118864315095795,-0.020928899167835885,0.89
0.00031622776601683794,-0.020966732222246078,1.16
0.0003981071705534969,-0.018659871351557313,1.49
0.000501187233627272,-0.014933237545168825,1.8
0.000630957344480193,-0.015962110336098827,2.32
0.0007943282347242813,-0.014318766740426526,2.8899999999999997
0.001,-0.01192407987480417,3.53
0.0012589254117941662,-0.003230548103481243,4.59
0.0015848931924611126,0.004585192807481849,5.74
0.001995262314968879,0.007739907332058147,7.090000000000001
0.0025118864315095794,0.019081060775107645,9.03
0.0031622776601683794,0.028208198636171404,11.41
0.003981071705534969,0.03884860552376674,14.14
0.005,0.04578086788299336,17.86
0.005011872336272719,0.04550910419229896,17.94
0.00630957344480193,0.04494665616130038,22.53
0.007943282347242814,0.04519059295248874,28.810000000000002
0.01,0.05127605968480825,36.739999999999995
0.012589254117941668,0.05045430951921505,47.67
0.015848931924611134,0.05089703796708447,62.239999999999995
0.01995262314968879,0.054096098565564424,80.71000000000001
0.025118864315095794,0.05361509621294029,105.75999999999999
0.03162277660168379,0.05517418672624225,139.29000000000002
0.03981071705534971,0.05890325593948068,183.43
0.05,0.0609269988607706,243.81
0.05011872336272722,0.06080456919373702,244.46999999999997
0.0630957344480193,0.06423359122589432,331.1
0.07943282347242814,0.06369467440157615,449.95
0.1,0.06474644769311323,612.79
0.12589254117941673,0.0673305352190954,843.78
0.15848931924611134,0.06847728608262159,1168.17
0.19952623149688792,0.06903056047520892,1625.51
0.25118864315095796,0.06903987685652889,2269.46
0.31622776601683794,0.06788938867771246,3180.32
0.3981071705534972,0.06712058645376007,4466.5
0.5011872336272722,0.06619355522325526,6286.14
0.6309573444801932,0.06478270296253391,8811.2
0.7943282347242815,0.06066234847524293,12287.7
1.0,0.0539914377015457,16969.98
